m r d s f D_dxy_mean D_dxy_quantile0.05 D_dxy_quantile0.25 D_dxy_quantile0.50 D_dxy_quantile0.75 D_dxy_quantile0.95 HD_dxy_mean HD_dxy_quantile0.05 HD_dxy_quantile0.25 HD_dxy_quantile0.50 HD_dxy_quantile0.75 HD_dxy_quantile0.95
0 2.5e-07 0.5 0.05333 0.1 870.41681 799.537 837.3625 870.98 901.74625 947.16 872.540445 794.72525 842.25375 869.405 904.62125 952.17775
0 2.5e-07 0.5 0.05333 0.5 872.63698 801.52675 843.19 871.57 901.68875 946.30775 873.01416 799.7385 839.55 871.84 903.72625 948.11975
0 2.5e-07 0.01 0.0667 0.001 829.255833333333 779.49625 790.9975 819.4325 859.48125 895.83125 877.916603773585 800.565 855.195 876.555 905.33 948.017
0 2.5e-07 0.01 0.0667 0.01 864.260967741935 792.10325 834.605 857.505 891.94875 942.2265 871.180838509317 794.479 834.8675 867.24 904.9 957.1795
0 2.5e-07 0.01 0.0667 0.1 872.513588235294 797.439 840.00125 872.2425 905.16875 946.89375 873.280860860861 800.9725 842.8925 871.05 901.5775 950.2875
0 2.5e-07 0.01 0.0667 0.5 871.126325 800.133 839.23375 868.885 901.08125 948.6925 873.99838 798.7345 840.40625 873.07 905.29 952.065
0 2.5e-07 0.5 0.0667 0.001 874.624433962264 809.442 843.17 878.37 901.985 946.483 875.75255952381 796.71025 840.28125 880.5125 899.33375 964.116
0 2.5e-07 0.5 0.0667 0.01 872.568727858293 794.175 841.065 868.83 903.29 953.11 872.655755894591 798.065 839.235 870.125 906.33 951.8
0 2.5e-07 0.5 0.0667 0.1 871.616915 800.10475 840.95875 873.0575 900.27375 945.16875 874.15544 797.02075 843.93875 872.0675 903.705 952.98325
0 2.5e-07 0.5 0.0667 0.5 872.185615 797.0255 842.60125 869.1125 902.61125 955.4405 872.556655 801.62225 838.76875 869.845 903.81125 952.16375
0 2.5e-07 0.01 0.1334 0.001 853.8315 797.1955 841.53 858.3475 876.49375 892.85875 872.614510869565 800.98675 840.24625 870.155 892.32 953.60325
0 2.5e-07 0.01 0.1334 0.01 864.835361111111 798.79675 834.35375 860.975 891.72375 940.86875 872.383776077886 800.658 839.2 869.93 902.3075 952.9795
0 2.5e-07 0.01 0.1334 0.1 872.514358037578 797.54825 838.8975 871.53 904.68625 952.48475 874.57793 800.4155 841.70125 872.945 905.9025 955.1135
0 2.5e-07 0.01 0.1334 0.5 871.853995 797.01125 841.0075 871.915 901.6825 949.68025 875.324465 800.05925 845.25 874.6475 907.4525 950.131
0 2.5e-07 0.5 0.1334 0.001 876.213520408163 803.01075 844.74 876.1425 912.4375 946.7205 877.931275862069 795.274 845.45 876.67 910.38 950.551
0 2.5e-07 0.5 0.1334 0.01 871.458566308244 801.255 841.96 868.17 900.34 946.145 872.534046306505 795.277 841.55 871.43 901.805 953.448
0 2.5e-07 0.5 0.1334 0.1 871.034035 796.945 838.1675 869.2075 901.04375 950.177 873.55147 796.015 842.79 872.85 902.45625 950.19925
0 2.5e-07 0.5 0.1334 0.5 870.407915 797.267 841.6825 869.5275 899.03375 949.13425 872.47065 802.9795 840.99875 870.98 902.1825 944.36175
0.00034 2.5e-07 0.01 0 0.001 678.032857142857 623.2995 643.9375 683.925 711.2375 727.4225 687.597142857143 603.5865 674.53 687.075 723.7475 752.0725
0.00034 2.5e-07 0.01 0 0.01 700.026428571429 631.41175 670.80875 705.9475 732.32375 757.638 685.026818181818 617.625 666.63 684.995 717.12 759.455
0.00034 2.5e-07 0.01 0 0.1 694.545862619808 626.419 666.29 694.27 721.45 768.013 694.711861198738 631.57 665.555 696.5 720.34 768.442
0.00034 2.5e-07 0.01 0 0.5 693.333201298701 627.84125 664.04875 691.21 721.28375 766.27625 691.410162703379 628.411 661.605 691.315 717.92 764.1565
0.00034 2.5e-07 0.5 0 0.001 678.032857142857 623.2995 643.9375 683.925 711.2375 727.4225 687.597142857143 603.5865 674.53 687.075 723.7475 752.0725
0.00034 2.5e-07 0.5 0 0.01 700.026428571429 631.41175 670.80875 705.9475 732.32375 757.638 685.026818181818 617.625 666.63 684.995 717.12 759.455
0.00034 2.5e-07 0.5 0 0.1 694.545862619808 626.419 666.29 694.27 721.45 768.013 694.711861198738 631.57 665.555 696.5 720.34 768.442
0.00034 2.5e-07 0.5 0 0.5 693.333201298701 627.84125 664.04875 691.21 721.28375 766.27625 691.410162703379 628.411 661.605 691.315 717.92 764.1565
0.00034 2.5e-07 0.01 0.0067 0.001 691.649285714286 651.033 672.6475 698.13 711.8925 727.8155 707.462142857143 638.9735 676.45 681.225 736.1675 802.519
0.00034 2.5e-07 0.01 0.0067 0.01 710.564404761905 649.23425 676.31625 708.0275 733.8875 794.61775 706.915529411765 649.044 673.73 704.425 734.83 769.68
0.00034 2.5e-07 0.01 0.0067 0.1 703.288923444976 638.887 674.425 705.94 731.67125 767.30925 714.228177257525 644.245 682.695 713.69 742.30625 789.855
0.00034 2.5e-07 0.01 0.0067 0.5 708.011975560082 636.058 678.55875 707.6075 738.9175 780.579 714.581063189569 643.312 685.49 714.285 742.845 784.367
0.00034 2.5e-07 0.5 0.0067 0.001 690.606666666667 630.827 639.15 711.54 719.515 732.986 701.746153846154 641.881 675.665 703.01 714.455 761.07
0.00034 2.5e-07 0.5 0.0067 0.01 706.484736842105 640.82 676.8275 706.61 734.035 772.4665 709.326186440678 650.183 684.44125 707.5475 735.36875 765.98575
0.00034 2.5e-07 0.5 0.0067 0.1 706.282811501597 640.76 676.2475 704.5875 735.71375 774.22 713.486126187246 645.074 686.93 711.955 738.775 785.984
0.00034 2.5e-07 0.5 0.0067 0.5 708.365010090817 636.135 677.61 708.33 737.8975 778.16 714.462766599598 641.67075 683.305 715.415 745.675 783.834
0.00034 2.5e-07 0.01 0.01333 0.001 686.918571428571 653.5455 662.7625 691.19 704.55 724.295 721.915555555556 668.201 681.165 704.84 756.2 802.166
0.00034 2.5e-07 0.01 0.01333 0.01 715.0668 652.4425 685.84625 714.18 745.31625 774.224 723.3805 662.8175 695.415 721.12 751.355 787.555
0.00034 2.5e-07 0.01 0.01333 0.1 716.047201923077 645.9335 685.585 713.44 745.17 791.51375 730.681372064277 660.482 701.82 730.53 761.34 800.568
0.00034 2.5e-07 0.01 0.01333 0.5 719.467242242242 646.2345 689.2725 717.61 750.6 798.199 731.216906906907 659.8255 700.45 730.025 761.705 805.6555
0.00034 2.5e-07 0.5 0.01333 0.001 714.585333333333 648.8595 679.0375 706.415 754.0425 795.6565 729.9975 666.50625 698.97 724.655 757.24125 799.89225
0.00034 2.5e-07 0.5 0.01333 0.01 722.56932642487 650.717 689.64 722.06 754.535 797.267 725.284627906977 660.019 693.99 724.3 755.0175 799.226
0.00034 2.5e-07 0.5 0.01333 0.1 722.111980482204 655.725 690.5925 719.495 750.155 794.455 732.472061356297 664.182 703.78 730.245 759.705 805.914
0.00034 2.5e-07 0.5 0.01333 0.5 722.774655 654.92675 691.59875 719.565 751.6875 804.311 734.098875 660.2315 704.37375 734.015 764.7425 805.79575
0.00034 2.5e-07 0.01 0.02667 0.001 732.18625 692.24175 703.44125 735.2025 742.44625 785.73725 731.021666666667 682.16125 706.25 724.6375 755.54125 786.266
0.00034 2.5e-07 0.01 0.02667 0.01 723.89404109589 659.046 697.34 723.515 751.58 779.276 744.546763485477 666.57 707.595 742.37 778.94 819.925
0.00034 2.5e-07 0.01 0.02667 0.1 727.730160305343 655.5615 697.1575 724.89 755.865 806.6825 750.969712343096 676.41375 719.86125 749.94 782.79625 824.705
0.00034 2.5e-07 0.01 0.02667 0.5 731.41655 658.739 699.97875 730.115 763.6875 805.58225 754.39987 679.508 723.9425 754.2275 785.41375 825.98075
0.00034 2.5e-07 0.5 0.02667 0.001 748.670227272727 690.023 715.73625 756.34 773.49625 805.8955 757.206875 681.51 734.83625 757.4875 778.31375 827.404
0.00034 2.5e-07 0.5 0.02667 0.01 749.621972049689 675.619 721.77625 748.86 780.76875 824.38175 751.866871794872 675.34875 716.18 750.26 783.2825 833.71725
