m r d s f D_pi2_mean D_pi2_quantile0.05 D_pi2_quantile0.25 D_pi2_quantile0.50 D_pi2_quantile0.75 D_pi2_quantile0.95 HD_pi2_mean HD_pi2_quantile0.05 HD_pi2_quantile0.25 HD_pi2_quantile0.50 HD_pi2_quantile0.75 HD_pi2_quantile0.95
0 2.5e-08 0.01 0 0.1 388.626210526316 248.208421052631 327.736842105263 385.415789473684 443.98552631579 538.982368421053 383.020111537121 237.036842105263 319.911842105263 376.747368421052 444.030263157895 533.822368421053
0 2.5e-08 0.01 0 0.5 378.993559210526 247.690789473684 324.265789473684 377.018421052631 428.919736842105 519.041578947368 374.584453340333 239.241315789474 320.276315789474 372.497368421053 428.648684210526 512.674736842106
0 2.5e-08 0.5 0 0.1 388.626210526316 248.208421052631 327.736842105263 385.415789473684 443.98552631579 538.982368421053 383.020111537121 237.036842105263 319.911842105263 376.747368421052 444.030263157895 533.822368421053
0 2.5e-08 0.5 0 0.5 378.993559210526 247.690789473684 324.265789473684 377.018421052631 428.919736842105 519.041578947368 374.584453340333 239.241315789474 320.276315789474 372.497368421053 428.648684210526 512.674736842106
0 2.5e-08 0.01 0.0067 0.1 378.592539039907 250.647368421053 321.746052631579 373.857894736842 432.234210526316 523.642894736842 374.637810454586 235.513684210526 315.236842105263 378.294736842105 429.442105263158 519.542105263158
0 2.5e-08 0.01 0.0067 0.5 373.352051557465 241.855789473684 315.201315789474 370.423684210527 427.830263157895 512.895526315789 366.423274266067 232.123157894737 309.681578947369 365.784210526316 419.597368421053 507.297368421053
0 2.5e-08 0.5 0.0067 0.1 373.102685967701 247.487368421053 318.210526315789 368.336842105263 426.147368421053 520.276842105263 373.602252574371 238.731578947369 314.257894736842 374.1 428.892105263158 510.632894736842
0 2.5e-08 0.5 0.0067 0.5 368.860180267182 236.389473684211 309.18947368421 365.673684210526 421.921052631579 507.163157894737 364.210763157895 239.988684210527 312.122368421052 361.907894736842 414.971052631579 493.900263157894
0 2.5e-08 0.01 0.01333 0.1 370.737751506195 247.822105263158 317.13947368421 368.142105263158 417.657894736842 510.354210526315 374.61016154247 239.058157894737 315.228947368421 373.736842105263 427.222368421053 520.39052631579
0 2.5e-08 0.01 0.01333 0.5 371.821968421053 241.993421052632 312.640789473684 366.434210526316 425.614473684211 514.766052631579 363.855447368421 237.507631578947 305.515789473684 364.107894736842 416.921052631579 502.005263157895
0 2.5e-08 0.5 0.01333 0.1 375.617552164435 248.166315789474 318.647368421053 373.036842105263 430.536842105263 510.02 374.595686029328 238.328947368421 314.493421052632 371.699999999999 430.076315789474 515.618421052631
0 2.5e-08 0.5 0.01333 0.5 369.834692587324 239.473684210526 314.707894736842 366.289473684211 420.881578947369 509.697368421053 364.230336842105 236.678157894737 309.867105263158 360.2 416.340789473684 498.813947368421
0 2.5e-08 0.01 0.02667 0.1 372.284913935783 242.636842105263 316.160526315789 369.831578947368 429.142105263157 499.701315789474 373.345950568245 240.093684210526 316.317105263157 371.55 425.722368421052 518.612894736842
0 2.5e-08 0.01 0.02667 0.5 372.0686 241.275526315789 311.598684210526 367.205263157895 425.009210526316 518.017631578947 365.598631578947 240.592368421052 307.482894736843 361.252631578947 415.811842105263 501.762368421052
0 2.5e-08 0.5 0.02667 0.1 373.214870168271 249.169473684211 316.963157894737 368.978947368421 425.065789473685 512.656315789474 374.486741703657 235.205263157895 317.681578947368 373.013157894737 429.148684210526 510.506578947368
0 2.5e-08 0.5 0.02667 0.5 373.687878947368 243.29 315.998684210526 369.66052631579 428.698684210526 512.948947368421 367.355415789474 232.794473684211 312.292105263158 365.960526315789 421.726315789474 501.65
0 2.5e-08 0.01 0.05333 0.1 372.123809838667 257.330263157894 314.803947368421 367.710526315789 418.8 510.825 375.762894736842 239.248157894736 320.432894736842 374.505263157894 430.303947368421 518.661578947368
0 2.5e-08 0.01 0.05333 0.5 372.389426315789 245.546052631579 316.582894736842 366.363157894737 424.122368421052 518.401052631579 369.423784210526 242.527631578947 312.110526315789 367.078947368421 420.632894736842 505.055
0 2.5e-08 0.5 0.05333 0.1 374.570536842105 247.397894736842 315.894736842106 368.952631578947 434.427631578948 512.722105263158 374.838031578947 241.208421052632 317.165789473684 371.671052631579 429.669736842106 514.023684210527
