m r d s f D_fst_mean D_fst_quantile0.05 D_fst_quantile0.25 D_fst_quantile0.50 D_fst_quantile0.75 D_fst_quantile0.95 HD_fst_mean HD_fst_quantile0.05 HD_fst_quantile0.25 HD_fst_quantile0.50 HD_fst_quantile0.75 HD_fst_quantile0.95
0 2.5e-07 0.01 0 0.001 0.570026262446939 0.531491505508567 0.554613884420342 0.569505406299736 0.585608455661299 0.608550194804616 0.63860525712468 0.592387157116292 0.619307802765774 0.638834188867224 0.65861607948039 0.683922298313933
0 2.5e-07 0.01 0 0.01 0.570017899094344 0.530329110605988 0.554101744708106 0.569660492237069 0.585563705749872 0.611448701324556 0.637408009489663 0.592804225506928 0.619466423413626 0.637671079742643 0.65547817404838 0.681576384058172
0 2.5e-07 0.01 0 0.1 0.568726889756 0.527602773707682 0.552245213185991 0.568514791337543 0.584878079924146 0.610149849465431 0.637801733779473 0.593096704724707 0.616916371338242 0.637398505138218 0.657970229680804 0.685851965099531
0 2.5e-07 0.01 0 0.5 0.570631827274284 0.532794844806718 0.554381538737853 0.57039161594537 0.586889957317267 0.609389827649927 0.637793933467533 0.589552214673392 0.62009424626972 0.639054588581635 0.655693137852124 0.683975175666403
0 2.5e-07 0.5 0 0.001 0.570026262446939 0.531491505508567 0.554613884420342 0.569505406299736 0.585608455661299 0.608550194804616 0.63860525712468 0.592387157116292 0.619307802765774 0.638834188867224 0.65861607948039 0.683922298313933
0 2.5e-07 0.5 0 0.01 0.570017899094344 0.530329110605988 0.554101744708106 0.569660492237069 0.585563705749872 0.611448701324556 0.637408009489663 0.592804225506928 0.619466423413626 0.637671079742643 0.65547817404838 0.681576384058172
0 2.5e-07 0.5 0 0.1 0.568726889756 0.527602773707682 0.552245213185991 0.568514791337543 0.584878079924146 0.610149849465431 0.637801733779473 0.593096704724707 0.616916371338242 0.637398505138218 0.657970229680804 0.685851965099531
0 2.5e-07 0.5 0 0.5 0.570631827274284 0.532794844806718 0.554381538737853 0.57039161594537 0.586889957317267 0.609389827649927 0.637793933467533 0.589552214673392 0.62009424626972 0.639054588581635 0.655693137852124 0.683975175666403
0 2.5e-07 0.01 0.0067 0.001 0.570032554670422 0.53140762644221 0.554567823029674 0.569561134076862 0.585774896708518 0.608370838577724 0.638611269024677 0.592412720326885 0.619347398853617 0.638877924795481 0.658475996120661 0.684209128285288
0 2.5e-07 0.01 0.0067 0.01 0.570331243010126 0.531737632374362 0.554197428076397 0.56987497414497 0.586210843819669 0.612142669967595 0.637580641273075 0.593498986727225 0.61969364639504 0.637818328627825 0.656299794917807 0.681568597707178
0 2.5e-07 0.01 0.0067 0.1 0.570035278102537 0.529751540330069 0.553376481778512 0.570178530760919 0.587070645410928 0.610792934096791 0.638784930476985 0.59231411591934 0.61822554580348 0.637501402081561 0.659499867673906 0.685396796046723
0 2.5e-07 0.01 0.0067 0.5 0.570978673160874 0.533489007800069 0.555199071237299 0.571098305500809 0.586726903835895 0.608146760171603 0.639907178782731 0.593978395460578 0.623663206689628 0.640989881141048 0.65744200791488 0.683712357162042
0 2.5e-07 0.5 0.0067 0.001 0.57008938421897 0.531185461188508 0.554630863115175 0.569495558955445 0.585774896708518 0.609747835214309 0.638630207708644 0.592420146596094 0.619330891973814 0.638757887917155 0.658712502976728 0.683904027866153
0 2.5e-07 0.5 0.0067 0.01 0.570183030723236 0.529682401861964 0.553637948042545 0.570748076788135 0.585479255503318 0.611357455259604 0.637690143162848 0.592945716604352 0.619778342018244 0.637249771871463 0.655665953581068 0.681912835877041
0 2.5e-07 0.5 0.0067 0.1 0.570899185625688 0.533094152209311 0.555568040757731 0.570255012212034 0.586622643852738 0.610012582686804 0.639827027912163 0.592621761413363 0.620274721180965 0.639805367260851 0.658662092810677 0.685403311035009
0 2.5e-07 0.5 0.0067 0.5 0.571135688914517 0.532824089089966 0.555441503098249 0.571420311889857 0.587721758622221 0.608142677232424 0.639701866555146 0.593038991513145 0.622797371518333 0.639907386123163 0.656763042419499 0.683335525301022
0 2.5e-07 0.01 0.01333 0.001 0.570084278668552 0.531491505508567 0.554619673327068 0.569561134076862 0.585774896708518 0.608323720149579 0.638796147725217 0.592412625900941 0.61959787807445 0.639238049078531 0.658695949782041 0.684096306398067
0 2.5e-07 0.01 0.01333 0.01 0.570511126129276 0.531342124801702 0.554843253302462 0.569957196272642 0.586696465745403 0.611017455379146 0.637830138371598 0.592906445830925 0.619528501456618 0.63742754963427 0.656535617079256 0.682586449597485
0 2.5e-07 0.01 0.01333 0.1 0.570896132072192 0.531376206477755 0.554594550030892 0.570503985297197 0.58800962135549 0.609338540190158 0.639867505090215 0.593366323154603 0.61902022191016 0.640037353992286 0.659425016070425 0.688479387294882
0 2.5e-07 0.01 0.01333 0.5 0.571648292979935 0.532486599394318 0.555957099457085 0.57144645004466 0.588206041566517 0.61058744331491 0.639156643308755 0.59468771863379 0.620754973418965 0.639010155562308 0.65792800327156 0.684330985061266
0 2.5e-07 0.5 0.01333 0.001 0.570134438886937 0.53155648679146 0.554559558915733 0.569616939051083 0.586051596197317 0.609747835214309 0.638716112601462 0.59183911421813 0.619340539506538 0.639091186482949 0.658761893860564 0.683479470663304
0 2.5e-07 0.5 0.01333 0.01 0.570383872854977 0.531019398279674 0.55357194971276 0.570721591324116 0.586693857778006 0.611223394891442 0.638113890831395 0.594037257397827 0.620210940471402 0.6375666133396 0.655749711583395 0.683058811213653
