m r d s f D_pi1_mean D_pi1_quantile0.05 D_pi1_quantile0.25 D_pi1_quantile0.50 D_pi1_quantile0.75 D_pi1_quantile0.95 HD_pi1_mean HD_pi1_quantile0.05 HD_pi1_quantile0.25 HD_pi1_quantile0.50 HD_pi1_quantile0.75 HD_pi1_quantile0.95
0 2.5e-08 0.01 0 0.1 386.162245614035 255.258947368421 333.965789473684 381.515789473684 439.075 532.838157894737 374.980655280586 247.290263157894 316.206578947369 377.5 419.426315789474 515.802105263157
0 2.5e-08 0.01 0 0.5 373.430065789474 247.277631578947 317.955263157895 374.002631578948 423.568421052631 519.700263157895 377.122562016013 252.557105263158 321.605263157895 373.984210526316 427.268421052632 507.552105263157
0 2.5e-08 0.5 0 0.1 386.162245614035 255.258947368421 333.965789473684 381.515789473684 439.075 532.838157894737 374.980655280586 247.290263157894 316.206578947369 377.5 419.426315789474 515.802105263157
0 2.5e-08 0.5 0 0.5 373.430065789474 247.277631578947 317.955263157895 374.002631578948 423.568421052631 519.700263157895 377.122562016013 252.557105263158 321.605263157895 373.984210526316 427.268421052632 507.552105263157
0 2.5e-08 0.01 0.0067 0.1 358.776185656449 240.776842105263 303.559210526316 353.163157894737 402.003947368421 497.402368421052 339.905541110015 229.232105263158 286.557894736842 334.131578947368 388.378947368421 462.405263157895
0 2.5e-08 0.01 0.0067 0.5 360.090810955961 237.706315789474 302.96052631579 359.06052631579 413.113157894737 493.061052631579 366.304734197302 243.294210526316 309.776315789474 362.957894736842 415.731578947369 507.351578947369
0 2.5e-08 0.5 0.0067 0.1 353.966856330014 237.474736842105 296.305263157895 345.815789473684 408.2 485.695789473684 342.968542620137 231.198684210526 288.659210526316 338.8 389.755263157894 473.461842105263
0 2.5e-08 0.5 0.0067 0.5 358.125516390364 238.578947368421 302.289473684211 352.857894736842 412.742105263158 498.784210526316 363.197663157895 241.186315789473 307.889473684211 361.555263157895 410.763157894737 494.756052631579
0 2.5e-08 0.01 0.01333 0.1 337.518631351597 222.235263157895 281.842105263158 331.836842105263 388.178947368421 470.566842105263 335.097980719125 228.929473684211 280.530263157895 329.976315789474 378.307894736842 464.828947368421
0 2.5e-08 0.01 0.01333 0.5 364.862757894737 238.688947368421 308.752631578948 358.984210526316 418.242105263158 501.094210526315 368.062189473684 244.041578947368 311.086842105263 365.38947368421 421.41447368421 507.026315789474
0 2.5e-08 0.5 0.01333 0.1 346.838829025226 231.502105263158 295.936842105263 342.231578947368 391.415789473684 465.012631578948 339.655450721837 233.580263157895 287.282894736842 331.731578947368 383.988157894737 467.792105263158
