m r d s f D_pi1_mean D_pi1_quantile0.05 D_pi1_quantile0.25 D_pi1_quantile0.50 D_pi1_quantile0.75 D_pi1_quantile0.95 HD_pi1_mean HD_pi1_quantile0.05 HD_pi1_quantile0.25 HD_pi1_quantile0.50 HD_pi1_quantile0.75 HD_pi1_quantile0.95
0 2.5e-07 0.01 0 0.001 374.516868421053 322.26947368421 353.213157894737 374.126315789474 394.467105263157 432.340789473684 374.418694736842 319.943421052631 351.453947368421 374.868421052632 397.006578947368 428.841052631579
0 2.5e-07 0.01 0 0.01 372.896526315789 320.139210526316 349.809210526315 373.323684210526 395.153947368421 424.527105263158 374.545078947368 323.775789473684 353.044736842105 374.25 395.547368421053 427.006842105264
0 2.5e-07 0.01 0 0.1 373.754731578947 320.473421052632 349.828947368421 373.044736842106 394.389473684211 431.714736842105 373.052436842105 324.256578947369 351.282894736842 372.6 395.18947368421 423.412631578947
0 2.5e-07 0.01 0 0.5 373.750952631579 322.712105263158 351.657894736842 374.221052631579 393.896052631579 426.529210526315 373.689831578947 321.687105263158 353.211842105263 372.760526315789 394.111842105264 427.137894736842
0 2.5e-07 0.5 0 0.001 374.516868421053 322.26947368421 353.213157894737 374.126315789474 394.467105263157 432.340789473684 374.418694736842 319.943421052631 351.453947368421 374.868421052632 397.006578947368 428.841052631579
0 2.5e-07 0.5 0 0.01 372.896526315789 320.139210526316 349.809210526315 373.323684210526 395.153947368421 424.527105263158 374.545078947368 323.775789473684 353.044736842105 374.25 395.547368421053 427.006842105264
0 2.5e-07 0.5 0 0.1 373.754731578947 320.473421052632 349.828947368421 373.044736842106 394.389473684211 431.714736842105 373.052436842105 324.256578947369 351.282894736842 372.6 395.18947368421 423.412631578947
0 2.5e-07 0.5 0 0.5 373.750952631579 322.712105263158 351.657894736842 374.221052631579 393.896052631579 426.529210526315 373.689831578947 321.687105263158 353.211842105263 372.760526315789 394.111842105264 427.137894736842
0 2.5e-07 0.01 0.0067 0.001 374.521936842105 322.26947368421 353.213157894737 374.33947368421 394.467105263157 432.523421052631 374.232242105263 320.383421052632 351.192105263158 374.702631578947 396.969736842105 428.190789473684
0 2.5e-07 0.01 0.0067 0.01 372.674284210526 320.226842105263 349.615789473684 372.415789473685 395.425 424.442105263157 374.363036842105 323.710263157894 352.93552631579 373.9 395.738157894737 426.983157894737
0 2.5e-07 0.01 0.0067 0.1 371.926647368421 318.942631578947 349.697368421052 371.073684210526 391.832894736842 429.34 370.203231578947 317.918421052631 349.280263157895 369.052631578947 391.936842105263 423.321315789473
0 2.5e-07 0.01 0.0067 0.5 371.780668421053 318.848421052631 350.028947368421 369.444736842105 393.332894736842 425.086578947369 371.688857894737 319.993157894737 349.644736842105 371.405263157895 392.388157894737 425.273684210526
0 2.5e-07 0.5 0.0067 0.001 374.5721 322.26947368421 353.078947368421 374.576315789474 394.513157894737 432.523421052631 374.349168421053 319.532631578947 351.473684210526 374.915789473684 396.969736842105 427.783947368421
0 2.5e-07 0.5 0.0067 0.01 372.159636842105 319.440263157895 349.338157894736 372.473684210526 394.061842105263 424.956842105263 374.357768421053 324.538684210526 352.518421052631 373.776315789474 396.181578947369 427.683684210526
0 2.5e-07 0.5 0.0067 0.1 371.245447368421 320.291052631579 347.8 368.676315789474 393.488157894737 425.459736842105 370.015810526316 318.984210526316 348.982894736842 369.576315789473 391.890789473684 421.119210526316
0 2.5e-07 0.5 0.0067 0.5 373.108305263158 320.851578947369 350.772368421053 372.715789473684 395.588157894737 428.392368421053 372.364768421053 321.588421052632 349.263157894737 371.142105263158 394.180263157895 427.443947368421
0 2.5e-07 0.01 0.01333 0.001 374.469063157895 321.679736842105 353.213157894737 373.85 394.467105263157 432.523421052631 374.334905263158 320.521052631579 351.453947368421 374.868421052632 396.946052631579 427.762894736842
0 2.5e-07 0.01 0.01333 0.01 372.430815789474 321.061842105263 349.398684210526 372.121052631579 394.359210526316 424.706315789474 373.561305263158 322.623157894737 351.851315789473 372.581578947368 395.311842105263 425.921315789473
0 2.5e-07 0.01 0.01333 0.1 371.8773 317.01447368421 348.032894736842 371.73947368421 392.956578947368 428.193421052632 369.888710526316 317.838421052632 348.797368421052 368.365789473684 392.769736842105 420.839736842105
0 2.5e-07 0.01 0.01333 0.5 371.364594736842 322.002105263157 350.256578947368 370.731578947368 392.217105263158 422.310263157895 372.562236842105 321.183157894736 350.825 372.281578947368 393.56447368421 424.657368421053
0 2.5e-07 0.5 0.01333 0.001 374.548426315789 322.45 353.098684210526 374.194736842105 394.552631578947 432.525263157895 374.064926315789 320.384473684211 351.164473684211 374.668421052632 396.702631578947 427.77052631579
0 2.5e-07 0.5 0.01333 0.01 372.071373684211 319.964736842105 349.313157894737 372.668421052632 393.956578947369 424.574473684211 373.529057894737 321.551052631579 352.031578947368 372.892105263158 395.773684210527 427.073157894737
0 2.5e-07 0.5 0.01333 0.1 369.375184210526 317.615263157895 347.807894736842 368.231578947368 391.022368421053 422.247368421053 368.818526315789 315.928947368421 346.947368421053 369.007894736842 391.713157894737 421.858684210526
0 2.5e-07 0.5 0.01333 0.5 372.463542105263 319.998684210527 350.261842105263 371.797368421053 393.669736842105 426.171578947369 372.801557894737 321.701315789473 351.082894736842 371.434210526315 394.581578947368 425.739473684211
0 2.5e-07 0.01 0.02667 0.001 374.555684210526 322.26947368421 353.213157894737 374.386842105263 394.513157894737 432.340789473684 373.9803 319.662105263158 350.98552631579 374.686842105263 396.661842105263 427.692105263157
0 2.5e-07 0.01 0.02667 0.01 372.124242105263 321.141842105263 348.953947368421 372.352631578947 394.393421052632 424.47052631579 372.530042105263 323.13052631579 349.884210526316 371.047368421053 394.709210526316 427.153157894737
0 2.5e-07 0.01 0.02667 0.1 369.617710526316 316.859736842105 347.578947368421 368.163157894737 392.344736842105 426.313947368421 367.817647368421 317.77447368421 346.975 368.192105263158 388.169736842105 417.050789473684
0 2.5e-07 0.01 0.02667 0.5 372.783489473684 322.607105263158 350.784210526316 372.655263157895 393.001315789474 426.218684210526 372.358768421053 320.347105263158 349.526315789474 372.234210526316 393.180263157895 423.976842105263
0 2.5e-07 0.5 0.02667 0.001 374.401936842105 321.711578947368 353.053947368421 373.923684210527 394.544736842105 432.075789473684 373.879252631579 320.413684210526 350.773684210527 373.865789473685 396.436842105263 427.597105263158
0 2.5e-07 0.5 0.02667 0.01 370.265189473684 315.799473684211 346.947368421053 370.084210526316 393.31052631579 423.438421052631 371.6349 321.213421052632 349.271052631579 370.639473684211 393.280263157895 424.422105263158
0 2.5e-07 0.5 0.02667 0.1 368.011010526316 315.15447368421 347.007894736842 366.773684210527 390.806578947368 422.866842105263 368.762473684211 318.093684210527 345.968421052632 368.06052631579 390.942105263158 424.747894736842
0 2.5e-07 0.5 0.02667 0.5 372.700247368421 322.402368421053 348.61447368421 372.9 393.469736842105 424.630526315789 372.711094736842 320.382631578948 352.372368421052 371.244736842105 394.127631578948 425.429736842106
0 2.5e-07 0.01 0.05333 0.001 374.454452631579 322.26947368421 352.734210526316 373.95 394.467105263157 432.340789473684 373.787515789474 319.235263157895 350.621052631579 373.289473684211 396.661842105263 427.787368421053
0 2.5e-07 0.01 0.05333 0.01 371.379610526316 316.92 348.748684210527 370.881578947368 393.706578947368 424.027105263158 369.607121052632 318.085263157895 348.113157894737 367.834210526315 391.781578947368 420.986315789473
0 2.5e-07 0.01 0.05333 0.1 366.751526315789 315.967631578947 344.682894736842 364.657894736842 387.705263157895 422.729210526316 367.491452631579 317.094473684211 346.428947368421 367.021052631579 389.625 420.643684210526
0 2.5e-07 0.01 0.05333 0.5 372.964068421053 322.115263157895 350.557894736842 371.563157894737 394.618421052632 424.763157894736 372.536073684211 322.646052631579 350.06052631579 372.923684210527 392.897368421053 425.442894736842
0 2.5e-07 0.5 0.05333 0.001 373.872063157895 321.460263157895 352.414473684211 373.592105263158 394.196052631579 431.62447368421 373.286773684211 319.532631578947 350.614473684211 372.568421052631 396.119736842105 427.279473684211
0 2.5e-07 0.5 0.05333 0.01 365.8469 313.728947368421 344.306578947369 364.134210526316 388.303947368421 418.291052631579 366.762194736842 318.18447368421 345.355263157895 365.955263157894 388.668421052631 419.308157894737
0 2.5e-07 0.5 0.05333 0.1 367.771863157895 316.431052631579 345.605263157895 366.373684210526 388.413157894737 426.611315789474 368.862236842105 318.289473684211 348.417105263158 369.084210526316 389.877631578947 421.454736842106
0 2.5e-07 0.5 0.05333 0.5 373.360915789474 321.999736842105 350.607894736842 373.092105263158 393.978947368421 427.722894736842 373.097105263158 322.003684210527 351.447368421053 372.142105263158 393.868421052631 428.047631578947
0 2.5e-07 0.01 0.0667 0.001 374.503752631579 322.26947368421 353.047368421053 373.9 394.513157894737 432.340789473684 373.684678947368 319.532631578947 350.626315789474 373.873684210527 396.969736842105 427.22947368421
0 2.5e-07 0.01 0.0667 0.01 371.294689473684 316.986052631579 348.275 371.197368421052 393.075 424.392105263158 367.696984210526 316.065526315789 345.844736842105 366.973684210526 389.653947368421 419.830526315789
