m r d s f D_pi1_mean D_pi1_quantile0.05 D_pi1_quantile0.25 D_pi1_quantile0.50 D_pi1_quantile0.75 D_pi1_quantile0.95 HD_pi1_mean HD_pi1_quantile0.05 HD_pi1_quantile0.25 HD_pi1_quantile0.50 HD_pi1_quantile0.75 HD_pi1_quantile0.95
0 2.5e-08 0.01 0 0.1 374.321184210526 240.105789473684 317.611842105263 374.2 426.144736842105 512.696052631579 371.7044 244.27947368421 314.910526315789 369.455263157894 420.946052631579 511.668157894737
0 2.5e-08 0.01 0 0.5 369.02917368421 241.268947368421 312.913157894737 371.028947368421 420.527631578947 510.584210526316 373.657889473684 250.292368421053 318.93552631579 369.236842105263 425.248684210526 505.117105263157
0 2.5e-08 0.5 0 0.1 374.321184210526 240.105789473684 317.611842105263 374.2 426.144736842105 512.696052631579 371.7044 244.27947368421 314.910526315789 369.455263157894 420.946052631579 511.668157894737
0 2.5e-08 0.5 0 0.5 369.02917368421 241.268947368421 312.913157894737 371.028947368421 420.527631578947 510.584210526316 373.657889473684 250.292368421053 318.93552631579 369.236842105263 425.248684210526 505.117105263157
0 2.5e-08 0.01 0.0067 0.1 365.577926315789 240.413947368421 310.832894736842 363.16052631579 412.648684210527 504.777368421052 353.708247368421 233.915526315789 297.918421052631 350.236842105263 404.518421052632 491.468947368421
0 2.5e-08 0.01 0.0067 0.5 360.108184210526 237.706315789474 302.773684210526 359.06052631579 413.38552631579 496.262631578947 366.3087 243.316578947368 309.790789473685 362.586842105263 415.848684210526 507.133157894737
0 2.5e-08 0.5 0.0067 0.1 361.590042105263 237.542105263158 304.717105263158 358.352631578947 415.243421052631 499.875789473684 351.126036842105 232.794210526316 294.139473684211 346.884210526316 401.190789473685 495.468157894737
0 2.5e-08 0.5 0.0067 0.5 357.994147368421 235.947631578947 301.934210526316 352.828947368421 412.453947368421 498.811052631579 363.197663157895 241.186315789473 307.889473684211 361.555263157895 410.763157894737 494.756052631579
0 2.5e-08 0.01 0.01333 0.1 356.924394736842 231.470526315789 300.886842105263 354.478947368421 409.253947368421 492.474210526315 343.906547368421 235.218157894737 287.852631578947 338.336842105263 390.303947368421 482.468684210526
0 2.5e-08 0.01 0.01333 0.5 364.862757894737 238.688947368421 308.752631578948 358.984210526316 418.242105263158 501.094210526315 368.062189473684 244.041578947368 311.086842105263 365.38947368421 421.41447368421 507.026315789474
0 2.5e-08 0.5 0.01333 0.1 349.1612 233.418684210526 296.417105263158 343.83947368421 395.475 477.870263157894 342.643921052632 233.628157894736 289.18947368421 334.747368421052 388.003947368421 475.152894736842
0 2.5e-08 0.5 0.01333 0.5 363.064489473684 239.084210526316 307.242105263158 359.368421052632 415.713157894737 499.549736842105 366.357268421053 245.973684210526 314.326315789473 362.621052631579 419.23552631579 495.647105263158
0 2.5e-08 0.01 0.02667 0.1 353.151647368421 227.207894736842 296.351315789473 353.26052631579 401.886842105263 484.708947368421 344.054726315789 230.666315789474 292.180263157895 337.684210526316 390.156578947369 475.665
0 2.5e-08 0.01 0.02667 0.5 367.421163157895 240.367368421053 308.8 363.905263157895 421.314473684211 509.193947368421 368.400031578947 244.443684210526 312.813157894737 364.431578947369 419.389473684211 503.810526315789
0 2.5e-08 0.5 0.02667 0.1 347.0423 226.231315789474 292.919736842105 344.318421052631 396.484210526316 475.853157894737 350.165415789474 235.847368421053 296.897368421052 343.33947368421 396.744736842106 481.359736842105
0 2.5e-08 0.5 0.02667 0.5 365.094168421053 241.418684210526 307.528947368421 359.971052631579 419.753947368421 500.610526315789 369.288021052632 242.855789473685 312.493421052632 366.213157894736 422.617105263158 504.371315789473
