m r d s f D_pi2_mean D_pi2_quantile0.05 D_pi2_quantile0.25 D_pi2_quantile0.50 D_pi2_quantile0.75 D_pi2_quantile0.95 HD_pi2_mean HD_pi2_quantile0.05 HD_pi2_quantile0.25 HD_pi2_quantile0.50 HD_pi2_quantile0.75 HD_pi2_quantile0.95
0.00034 2.5e-07 0.5 0.01333 0.001 483.161403508772 432.891578947369 463.4 485.015789473684 509.776315789474 530.875263157895 474.718128654971 427.826315789473 451.392105263158 472.118421052632 490.953947368421 541.708157894737
0.00034 2.5e-07 0.5 0.01333 0.01 469.534605944914 397.584210526316 441.305263157895 464.242105263158 497.731578947368 550.137894736842 466.303769889841 393.908421052632 440.376315789474 469.073684210526 494.797368421053 526.429473684211
0.00034 2.5e-07 0.5 0.01333 0.1 468.638328599915 401.226315789474 441.797368421053 467.957894736842 494.665789473685 537.771052631578 467.952053708005 391.162105263158 437.057894736842 466.315789473684 497.3 540.012631578947
0.00034 2.5e-07 0.5 0.01333 0.5 468.646063157895 396.188947368421 439.640789473684 468.873684210526 498.842105263158 540.663684210526 463.962057894737 390.240789473684 433.868421052631 464.868421052632 494.115789473684 535.263157894737
0.00034 2.5e-07 0.01 0.02667 0.001 485.009868421053 416.214736842105 449.942105263157 503.352631578947 518.918421052632 532.265263157895 458.74298245614 410.427631578947 437.267105263158 467.05 474.151315789474 494.162368421052
0.00034 2.5e-07 0.01 0.02667 0.01 476.751261715934 397.153684210526 446.531578947368 477.063157894737 508.2 554.593684210526 465.750775278445 399.252631578947 436.568421052632 465.615789473684 492.368421052632 536.331578947368
0.00034 2.5e-07 0.01 0.02667 0.1 480.936207312174 412.553684210527 450.263157894737 481.157894736842 509.134210526316 557.359473684211 465.593162299053 395.122368421053 436.773684210526 467.063157894736 494.396052631579 535.115789473684
0.00034 2.5e-07 0.01 0.02667 0.5 482.808815789474 410.736578947368 454.228947368421 482.436842105264 512.336842105263 551.418684210526 462.508268421053 388.061315789474 433.553947368421 462.426315789474 492.267105263158 534.466842105263
0.00034 2.5e-07 0.5 0.02667 0.001 475.125598086124 425.803157894737 451.825 470.992105263157 499.103947368421 532.062631578947 438.929934210526 382.928684210526 409.469736842105 434.742105263158 464.543421052632 495.416052631579
0.00034 2.5e-07 0.5 0.02667 0.01 456.146387708401 388.898157894737 426.431578947368 453.728947368421 481.176315789473 520.964736842106 449.421430499325 383.755263157895 421.680263157895 444.847368421052 478.369736842105 519.156842105263
0.00034 2.5e-07 0.5 0.02667 0.1 455.793339732309 385.925263157895 426.792105263158 455.952631578947 482.771052631579 524.664210526316 452.259424292315 380.371052631579 424.436842105263 450.331578947368 481.244736842105 521.05
0.00034 2.5e-07 0.5 0.02667 0.5 454.867878947368 386.512894736842 427.130263157895 454.652631578948 483 524.236315789474 448.993263157895 382.213157894737 419.123684210526 447.63947368421 477.948684210526 524.049210526316
0.00034 2.5e-07 0.01 0.05333 0.001 462.028421052632 400.55552631579 445.676315789474 456.373684210527 483.421052631579 525.007631578947 438.898716302952 371.021052631579 405.342105263158 437.1 474.063157894737 511.736842105263
0.00034 2.5e-07 0.01 0.05333 0.01 474.780844001897 408.45 440.884210526316 476.263157894737 502.655263157895 541.723684210526 449.437553342816 380.174210526316 419.865789473684 450.168421052632 479.457894736842 518.013684210526
0.00034 2.5e-07 0.01 0.05333 0.1 476.33000455403 403.19052631579 445.526315789474 477.615789473684 507.668421052632 549.467368421053 450.882507119502 377.712105263158 422.909210526316 451.365789473684 481.811842105263 522.121052631579
0.00034 2.5e-07 0.01 0.05333 0.5 478.637242105263 405.881842105263 452.644736842106 478.068421052631 507.961842105263 546.839473684211 450.472121052632 384.307894736842 422.1 450.1 476.940789473684 518.284473684211
0.00034 2.5e-07 0.5 0.05333 0.001 438.013831089351 365.108421052631 396.557894736842 444.957894736842 473.423684210526 512.064210526316 433.320331651045 386.161052631579 409.931578947368 431.205263157895 451.831578947368 497.441052631579
