m rec h chrm s f pfix mtfix pkeep fstall fstcb meangen_p1all meangen_p2all meangen_p1cb meangen_2cb
0.00034 2.5e-07 0.5 D 0.02667 0.001 18 563.5 0.02 0.0179186813293455 0.895934066467276 0.01598751999937 0.000394893350095 0.79778083327175 0.01891700091975
0.00034 2.5e-07 0.5 H 0.02667 0.001 30 402.258064516129 0.031 0.0288728756946961 0.93138308692568 0.026453136508115 0.00052670667599 0.852794511018871 0.0161262369356452
0.00034 2.5e-07 0.5 D 0.02667 0.01 303 503.385093167702 0.322 0.291695483293303 0.905886594078582 0.26538600685456 0.00697296001808 0.82342711237396 0.0209093064723758
0.00034 2.5e-07 0.5 H 0.02667 0.01 382 382.010309278351 0.388 0.357517444447237 0.921436712492879 0.33476277972535 0.00670071330211 0.862378573155941 0.016896305754317
0.00034 2.5e-07 0.5 D 0.02667 0.1 920 384.38578680203 0.985 0.888946638197278 0.902483896646982 0.86533521792841 0.026194436856905 0.865375659497878 0.0261763724164975
0.00034 2.5e-07 0.5 H 0.02667 0.1 983 284.175050301811 0.994 0.920189111510245 0.925743572947932 0.904336006109285 0.02068841012277 0.904238859288516 0.0206767841500604
0.00034 2.5e-07 0.5 D 0.02667 0.5 931 252.27 1 0.902557675263266 0.902557675263266 0.94940857694 0.05055422369599 0.94940857694 0.05055422369599
0.00034 2.5e-07 0.5 H 0.02667 0.5 978 190.14 1 0.923858858787953 0.923858858787953 0.961216111115 0.038924386579475 0.961216111115 0.038924386579475
0.00034 2.5e-07 0.01 D 0.05333 0.001 8 NA 0.00800000000000001 0.00713405073135347 NA 0.006436196736085 0.00061022668887 0.8003441754 0.068383753534375
0.00034 2.5e-07 0.01 H 0.05333 0.001 40 267.5 0.04 0.0380323571538396 0.950808928845991 0.035831929776235 0.00063778667996 0.895359411015625 0.015473250287125
0.00034 2.5e-07 0.01 D 0.05333 0.01 92 466.486486486487 0.111 0.0968338802701288 0.872377299730891 0.09111535045207 0.0065388234082 0.815102466442613 0.0493520422665315
0.00034 2.5e-07 0.01 H 0.05333 0.01 405 249.827160493827 0.405 0.384759652641553 0.950023833682846 0.36657741549461 0.00671421338868 0.904776309857296 0.0162413828578765
0.00034 2.5e-07 0.01 D 0.05333 0.1 666 301.223733003708 0.809 0.707716358787293 0.874803904557841 0.72873315739239 0.05207092740156 0.899239308709938 0.0619159835629975
0.00034 2.5e-07 0.01 H 0.05333 0.1 995 157.394789579158 0.998 0.950151230625037 0.952055341307652 0.948135116808335 0.019365283496475 0.950031449707064 0.0194005646260772
0.00034 2.5e-07 0.01 D 0.05333 0.5 822 187.53 1 0.873438044314005 0.873438044314005 0.983976862225 0.08067649394708 0.983976862225 0.08067649394708
0.00034 2.5e-07 0.01 H 0.05333 0.5 994 103.71 1 0.949543538620195 0.949543538620195 0.98512629284 0.030154156675755 0.98512629284 0.030154156675755
0.00034 2.5e-07 0.5 D 0.05333 0.001 41 288.048780487805 0.041 0.0389898285298323 0.950971427556884 0.03677220668775 0.000481170015455 0.896623984211829 0.0114681305068293
0.00034 2.5e-07 0.5 H 0.05333 0.001 73 223.835616438356 0.073 0.0705045576936941 0.965815858817727 0.06686223331409 0.000683070015645 0.91584178055363 0.00919173538821918
0.00034 2.5e-07 0.5 D 0.05333 0.01 546 272.509157509157 0.546 0.517514860539126 0.947829414906824 0.49197245027706 0.006533386740125 0.900899005394652 0.0118052443455311
0.00034 2.5e-07 0.5 H 0.05333 0.01 612 208.336052202284 0.613 0.588540345471434 0.960098442857152 0.56642666516917 0.0057321734015 0.923946104135082 0.00928170755313214
0.00034 2.5e-07 0.5 D 0.05333 0.1 997 189.85 1 0.950008205519778 0.950008205519778 0.940391778663 0.014266573568325 0.940391778663 0.014266573568325
0.00034 2.5e-07 0.5 H 0.05333 0.1 1000 141.1 1 0.96098841133367 0.96098841133367 0.955980484954 0.010951023493435 0.955980484954 0.010951023493435
0.00034 2.5e-07 0.5 D 0.05333 0.5 1000 126.88 1 0.949180833449543 0.949180833449543 0.97405978834 0.02586425672561 0.97405978834 0.02586425672561
0.00034 2.5e-07 0.5 H 0.05333 0.5 999 95.62 1 0.959679128997923 0.959679128997923 0.98044055068 0.019626923401035 0.98044055068 0.019626923401035
0.00034 2.5e-07 0.01 D 0.0667 0.001 5 NA 0.00700000000000001 0.00615390661681813 NA 0.006150853396775 0.000411533298675 0.873639056735714 0.0483404713064286
0.00034 2.5e-07 0.01 H 0.0667 0.001 50 234.2 0.05 0.0478985548558778 0.957971097117556 0.04539030987808 0.000655183338165 0.9075645308945 0.0128254001031
0.00034 2.5e-07 0.01 D 0.0667 0.01 108 394.296875 0.128 0.11343887578681 0.886241217084456 0.108417140281675 0.00700728991717 0.843087502105195 0.0474049994319141
0.00034 2.5e-07 0.01 H 0.0667 0.01 467 210.749464668094 0.467 0.44809449838789 0.95951712716893 0.429390851199145 0.00634981673283 0.919244235254229 0.0133693006346574
0.00034 2.5e-07 0.01 D 0.0667 0.1 761 251.981460023175 0.863 0.766590108849919 0.888285178273371 0.7901019759279 0.04993628700972 0.914626403140371 0.05641270033354
0.00034 2.5e-07 0.01 H 0.0667 0.1 999 125.44 1 0.960683175329695 0.960683175329695 0.96065851515535 0.015868743434045 0.96065851515535 0.015868743434045
0.00034 2.5e-07 0.01 D 0.0667 0.5 869 155.77 1 0.888293722216847 0.888293722216847 0.987168665635 0.07084119386881 0.987168665635 0.07084119386881
0.00034 2.5e-07 0.01 H 0.0667 0.5 1000 84.92 1 0.959226222149702 0.959226222149702 0.988072391885 0.024533976888815 0.988072391885 0.024533976888815
0.00034 2.5e-07 0.5 D 0.0667 0.001 53 232.830188679245 0.053 0.0508906656327983 0.960201238354685 0.048389646922725 0.00052879666457 0.912836797269906 0.009814779865
0.00034 2.5e-07 0.5 H 0.0667 0.001 84 185.952380952381 0.084 0.0814519830461771 0.969666464835442 0.078134999812535 0.000640783352905 0.930116743807083 0.00753134944970238
0.00034 2.5e-07 0.5 D 0.0667 0.01 619 224.038772213247 0.619 0.593658458065058 0.959060513836928 0.5683718604594 0.00608943669656 0.918116968978619 0.00974222406758481
0.00034 2.5e-07 0.5 H 0.0667 0.01 705 171.900709219858 0.705 0.682025260088041 0.967411716436937 0.660525394631345 0.005368080064205 0.936878309166681 0.0075749835412695
0.00034 2.5e-07 0.5 D 0.0667 0.1 999 151.27 1 0.959691395987381 0.959691395987381 0.9528383151845 0.0116034134395 0.9528383151845 0.0116034134395
0.00034 2.5e-07 0.5 H 0.0667 0.1 1000 113.02 1 0.968235686848658 0.968235686848658 0.9650564932235 0.008840693406885 0.9650564932235 0.008840693406885
0.00034 2.5e-07 0.5 D 0.0667 0.5 1000 103.42 1 0.959268614651673 0.959268614651673 0.979126475285 0.02080260021703 0.979126475285 0.02080260021703
0.00034 2.5e-07 0.5 H 0.0667 0.5 1000 78.68 1 0.96789838549051 0.96789838549051 0.98424948968 0.01576540699583 0.98424948968 0.01576540699583
0.00034 2.5e-07 0.01 D 0.1334 0.001 8 NA 0.00800000000000001 0.00762195628127052 NA 0.007321096721745 0.000323259991405 0.9104641736 0.03328083206625
0.00034 2.5e-07 0.01 H 0.1334 0.001 81 132.345679012346 0.081 0.0790273770423716 0.975646630152736 0.076844305870955 0.0005955433438 0.948622829692037 0.00726337462049383
0.00034 2.5e-07 0.01 D 0.1334 0.01 174 252.912087912088 0.182 0.167474472581752 0.920189409789845 0.16338925082323 0.0067662000228 0.895883044821758 0.0335214469590659
0.00034 2.5e-07 0.01 H 0.1334 0.01 707 119.73125884017 0.707 0.691055491883648 0.977447654715203 0.675105128067795 0.00517437006215 0.954843047706634 0.00727832634980905
0.00034 2.5e-07 0.01 D 0.1334 0.1 939 130.103412616339 0.967 0.892128395907633 0.92257331531296 0.925641215103635 0.038382963424085 0.957114962189695 0.0395189211471044
0.00034 2.5e-07 0.01 H 0.1334 0.1 1000 66.46 1 0.979089185094325 0.979089185094325 0.9805971307255 0.00834728009808 0.9805971307255 0.00834728009808
0.00034 2.5e-07 0.01 D 0.1334 0.5 983 85.2 1 0.925583379912308 0.925583379912308 0.99346990545 0.047623510417135 0.99346990545 0.047623510417135
0.00034 2.5e-07 0.01 H 0.1334 0.5 1000 46.88 1 0.978607600206546 0.978607600206546 0.993912062535 0.01273091021279 0.993912062535 0.01273091021279
0.00034 2.5e-07 0.5 D 0.1334 0.001 110 132.545454545455 0.11 0.107710591203803 0.979187192761842 0.10458861063567 0.000581206663815 0.950778611836636 0.00524248483477273
0.00034 2.5e-07 0.5 H 0.1334 0.001 143 104.685314685315 0.143 0.140445881459702 0.982139031186727 0.137502678810805 0.000574849989135 0.961542462545734 0.00399470854765734
0.00034 2.5e-07 0.5 D 0.1334 0.01 844 119.834123222749 0.844 0.825350163197038 0.977903036963315 0.80776084698405 0.004463869963035 0.957051078578081 0.00527651259195498
0.00034 2.5e-07 0.5 H 0.1334 0.01 896 92.8125 0.896 0.880414078598022 0.982604998435292 0.866661978753135 0.003661429934035 0.967251371376529 0.00408038311083705
0.00034 2.5e-07 0.5 D 0.1334 0.1 1000 79.88 1 0.978913120165659 0.978913120165659 0.9763125536325 0.006097043297485 0.9763125536325 0.006097043297485
0.00034 2.5e-07 0.5 H 0.1334 0.1 1000 61.59 1 0.983172494954703 0.983172494954703 0.982371367136 0.004645893310325 0.982371367136 0.004645893310325
0.00034 2.5e-07 0.5 D 0.1334 0.5 1000 56.48 1 0.978911265542285 0.978911265542285 0.989276723985 0.01075014993145 0.989276723985 0.01075014993145
0.00034 2.5e-07 0.5 H 0.1334 0.5 1000 43.74 1 0.982903625250768 0.982903625250768 0.991934268195 0.008104223292485 0.991934268195 0.008104223292485
0.0017 2.5e-07 0.01 D 0 0.001 0 NA 0.002 1e-04 NA 0.000425290012555 0.000306343328515 0.15859334041 0.0953633356875
0.0017 2.5e-07 0.01 H 0 0.001 0 NA 0 1e-04 NA 0.00022042336071 0.00033639670238 NA NA
0.0017 2.5e-07 0.01 D 0 0.01 0 NA 0.035 0.00145919760636294 0.0415188968302604 0.0091656731649 0.009111396672755 0.186615615083 0.189329905443571
0.0017 2.5e-07 0.01 H 0 0.01 0 NA 0.027 0.000779393155725235 0.0288664131750087 0.009617616662595 0.00920478993179 0.231400495626111 0.224206418592407
0.0017 2.5e-07 0.01 D 0 0.1 0 NA 0.305 0.0132997972583097 0.0430148326921693 0.09920857987099 0.10011582983177 0.24934128914282 0.247050850801344
0.0017 2.5e-07 0.01 H 0 0.1 0 NA 0.322 0.0153226719480108 0.0469310454758896 0.10317243380535 0.106109853364555 0.25040293095427 0.257167918764814
0.0017 2.5e-07 0.01 D 0 0.5 0 NA 0.88 0.035696538914477 0.0403183622307783 0.48693995339284 0.485971479494065 0.530326950971034 0.530060995877261
0.0017 2.5e-07 0.01 H 0 0.5 0 NA 0.867 0.0350858014732172 0.0403786792466456 0.493654136666115 0.494650097520875 0.541972095490871 0.542025833407664
0.0017 2.5e-07 0.5 D 0 0.001 0 NA 0.002 1e-04 NA 0.000425290012555 0.000306343328515 0.15859334041 0.0953633356875
0.0017 2.5e-07 0.5 H 0 0.001 0 NA 0 1e-04 NA 0.00022042336071 0.00033639670238 NA NA
0.0017 2.5e-07 0.5 D 0 0.01 0 NA 0.035 0.00145919760636294 0.0415188968302604 0.0091656731649 0.009111396672755 0.186615615083 0.189329905443571
0.0017 2.5e-07 0.5 H 0 0.01 0 NA 0.027 0.000779393155725235 0.0288664131750087 0.009617616662595 0.00920478993179 0.231400495626111 0.224206418592407
0.0017 2.5e-07 0.5 D 0 0.1 0 NA 0.305 0.0132997972583097 0.0430148326921693 0.09920857987099 0.10011582983177 0.0922438686810164 0.095533911753541
0.0017 2.5e-07 0.5 H 0 0.1 0 NA 0.322 0.0153226719480108 0.0469310454758896 0.10317243380535 0.106109853364555 0.113507246750279 0.114877350511879
0.0017 2.5e-07 0.5 D 0 0.5 0 NA 0.88 0.035696538914477 0.0403183622307783 0.48693995339284 0.485971479494065 0.487128481405187 0.486619901106108
0.0017 2.5e-07 0.5 H 0 0.5 0 NA 0.867 0.0350858014732172 0.0403786792466456 0.493654136666115 0.494650097520875 0.494898665634913 0.497324022478899
0.0017 2.5e-07 0.01 D 0.0067 0.001 0 NA 0.002 0.000230084036858418 NA 0.001393733276935 0.000714633366785 0.613453309 0.2959016808625
0.0017 2.5e-07 0.01 H 0.0067 0.001 1 NA 0.005 0.00124311399119 NA 0.0018737566526 0.000929210022405 0.328069992806 0.140752001429
0.0017 2.5e-07 0.01 D 0.0067 0.01 0 NA 0.03 0.00404768605905107 0.134922868635036 0.01276849663614 0.007161103425695 0.337642444859833 0.162645001510833
0.0017 2.5e-07 0.01 H 0.0067 0.01 2 1570 0.073 0.0178969155858299 0.245163227203149 0.035012906784865 0.01335549651016 0.444014795934658 0.160652007200411
0.0017 2.5e-07 0.01 D 0.0067 0.1 1 1468.52941176471 0.392 0.0580801389443425 0.148124161005751 0.18549483706898 0.102782693479325 0.428170034528724 0.222243172148673
0.0017 2.5e-07 0.01 H 0.0067 0.1 6 1325.56451612903 0.555 0.129731530336889 0.233750505111511 0.29011269046053 0.114749250526885 0.502480943539414 0.19292885396982
0.0017 2.5e-07 0.01 D 0.0067 0.5 1 1086.57894736842 0.964 0.181960082530652 0.188755272334701 0.72215121718342 0.39816640367743 0.742808672762998 0.408489851497666
0.0017 2.5e-07 0.01 H 0.0067 0.5 9 1070.80939947781 0.993 0.242728461697279 0.244439538466545 0.75201610235027 0.3439512604915 0.755616786551964 0.345364371071964
0.0017 2.5e-07 0.5 D 0.0067 0.001 0 NA 0.005 0.000603384871746291 NA 0.002302603262525 0.001127053319275 0.44409598802 0.209569330428
0.0017 2.5e-07 0.5 H 0.0067 0.001 0 NA 0.00900000000000001 0.00191916775419857 NA 0.00382822674158 0.00116863658379 0.406154453481667 0.114094806268889
0.0017 2.5e-07 0.5 D 0.0067 0.01 0 NA 0.075 0.0109876416149847 0.146501888199796 0.03040648351066 0.01162822351592 0.3689806252052 0.135896802346933
0.0017 2.5e-07 0.5 H 0.0067 0.01 2 1532.66666666667 0.113 0.0275296088603533 0.243624857171268 0.052311600109915 0.01602374654831 0.448886106914911 0.134052919172257
0.0017 2.5e-07 0.5 D 0.0067 0.1 3 1326.88524590164 0.57 0.0924106097700922 0.162019799639622 0.27066677309205 0.107275963729015 0.260330368515211 0.103993859843833
0.0017 2.5e-07 0.5 H 0.0067 0.1 11 1302.08530805687 0.684 0.162326148409844 0.237289093927746 0.35669310016838 0.115817296589355 0.350484804969627 0.115506413305958
0.0017 2.5e-07 0.5 D 0.0067 0.5 7 1119.78378378378 0.979 0.164926382498891 0.168411526703211 0.65864267337165 0.33541023059104 0.658304010850868 0.335029404797671
0.0017 2.5e-07 0.5 H 0.0067 0.5 16 1098.125 0.992 0.234545361801425 0.236436856654663 0.7031679358743 0.299505427006895 0.703677744545161 0.299871378000877
0.0017 2.5e-07 0.01 D 0.01333 0.001 0 NA 0.003 0.0011031182882023 NA 0.001831323290195 0.00072411001061 0.5697922056 0.204533332445
0.0017 2.5e-07 0.01 H 0.01333 0.001 1 NA 0.00800000000000001 0.00353076356886354 NA 0.00509149331602 0.00134467998774 0.6265912475625 0.15786291436125
0.0017 2.5e-07 0.01 D 0.01333 0.01 5 1203.7037037037 0.049 0.0168653803579263 0.344191435876047 0.026979590076895 0.010552659917765 0.505605646689082 0.175517208650408
0.0017 2.5e-07 0.01 H 0.01333 0.01 25 1014.59677419355 0.13 0.0563402532754005 0.433386563656927 0.083669829922255 0.02026882707894 0.636623999724538 0.150211413361615
0.0017 2.5e-07 0.01 D 0.01333 0.1 18 1146.5749235474 0.507 0.170339820294543 0.335918199964105 0.31788851003544 0.121004413506055 0.608313990726854 0.221389053448333
0.0017 2.5e-07 0.01 H 0.01333 0.1 159 875.843989769821 0.797 0.36604125023774 0.459273839696035 0.56194530279921 0.13866910240976 0.701949911424987 0.171786636285006
0.0017 2.5e-07 0.01 D 0.01333 0.5 51 891.051282051282 0.999 0.36220542677008 0.362567994764845 0.86219688099352 0.332372652849545 0.862984208542312 0.332645381568278
0.0017 2.5e-07 0.01 H 0.01333 0.5 177 559.869346733668 1 0.451376368750458 0.451376368750458 0.86255266932 0.2457436195755 0.86255266932 0.2457436195755
0.0017 2.5e-07 0.5 D 0.01333 0.001 0 NA 0.012 0.00384473560812477 0.320394634010398 0.00650135667596 0.001699779977725 0.535970279141667 0.137383609602917
0.0017 2.5e-07 0.5 H 0.01333 0.001 4 1125 0.016 0.0075679718938952 0.47299824336845 0.00976673998562 0.001722166613065 0.605516874161563 0.104716663622187
0.0017 2.5e-07 0.5 D 0.01333 0.01 11 1282.22222222222 0.168 0.0614676885081489 0.365879098262791 0.09155920392446 0.021162126614075 0.538489209565446 0.122508948229643
0.0017 2.5e-07 0.5 H 0.01333 0.01 44 894.591836734694 0.2 0.0902683242738534 0.451341621369267 0.12910546706837 0.02327462661305 0.641937168487225 0.1146144331057
0.0017 2.5e-07 0.5 D 0.01333 0.1 64 1087.91044776119 0.837 0.310486746559334 0.370951907478296 0.522384950983305 0.126274473883155 0.522109045369086 0.125426866380992
0.0017 2.5e-07 0.5 H 0.01333 0.1 200 774.517203107658 0.909 0.427436736156472 0.47022743251537 0.639030750044375 0.12009439019081 0.635097997876903 0.119589255453212
0.0017 2.5e-07 0.5 D 0.01333 0.5 77 832.715083798883 1 0.366967001928477 0.366967001928477 0.7703116878595 0.22919544317232 0.7703116878595 0.22919544317232
0.0017 2.5e-07 0.5 H 0.01333 0.5 235 522.668004012036 1 0.462345923400996 0.462345923400996 0.81401710319 0.18655184071205 0.81401710319 0.18655184071205
0.0017 2.5e-07 0.01 D 0.02667 0.001 1 NA 0.005 0.00249454640772611 NA 0.00386118331748 0.00093024666205 0.75541333072 0.167489332461
0.0017 2.5e-07 0.01 H 0.02667 0.001 14 490 0.015 0.0102722085483303 0.684813903222022 0.01157457998491 0.00166518664799 0.768284221050333 0.109061998736667
0.0017 2.5e-07 0.01 D 0.02667 0.01 18 822.533333333333 0.075 0.039540470509508 0.527206273460106 0.05265323665432 0.01375851006921 0.6838955104552 0.166075200528467
0.0017 2.5e-07 0.01 H 0.02667 0.01 186 474.739130434783 0.23 0.149821448587763 0.651397602555492 0.180364229478875 0.025696430440705 0.78227193975487 0.110227494674391
0.0017 2.5e-07 0.01 D 0.02667 0.1 210 637.619783616692 0.651 0.345732988005137 0.531079858686846 0.502034033504985 0.13053520676749 0.764572176385952 0.193579723683602
0.0017 2.5e-07 0.01 H 0.02667 0.1 791 339.370409233998 0.953 0.623197070855523 0.653931868683654 0.804490599859895 0.119004300054895 0.843907341587246 0.124661427125462
0.0017 2.5e-07 0.01 D 0.02667 0.5 329 324.904904904905 1 0.529280127319306 0.529280127319306 0.92796959298 0.248394782848 0.92796959298 0.248394782848
0.0017 2.5e-07 0.01 H 0.02667 0.5 821 178.08 1 0.652349946651548 0.652349946651548 0.925488586795 0.15410852765135 0.925488586795 0.15410852765135
0.0017 2.5e-07 0.5 D 0.02667 0.001 12 575.238095238095 0.021 0.0118440865809786 0.564004122903742 0.01520844668756 0.001970439987805 0.722818572490476 0.0929438090028571
0.0017 2.5e-07 0.5 H 0.02667 0.001 29 408.484848484848 0.033 0.0223947306829174 0.678628202512648 0.025828863492135 0.00247764331972 0.781937681553182 0.0744069693321212
0.0017 2.5e-07 0.5 D 0.02667 0.01 198 546 0.315 0.188036135784755 0.596940113602396 0.23287721061105 0.02894057042201 0.738063462190111 0.0911133135009048
0.0017 2.5e-07 0.5 H 0.02667 0.01 321 397.941176470588 0.374 0.251446799960146 0.672317646952261 0.29583912684968 0.028267733687695 0.790454724170869 0.0752170241092781
0.0017 2.5e-07 0.5 D 0.02667 0.1 628 414.989795918367 0.98 0.591327014374685 0.603394912627229 0.77691129343736 0.101075500533575 0.777555537351388 0.101069361053526
0.0017 2.5e-07 0.5 H 0.02667 0.1 897 281.859296482412 0.995 0.678213396437248 0.681621503957033 0.83717348958687 0.082993387279065 0.837106193929518 0.0830293774913216
0.0017 2.5e-07 0.5 D 0.02667 0.5 617 251.73 1 0.597680547773928 0.597680547773928 0.865648436645 0.13424640644525 0.865648436645 0.13424640644525
0.0017 2.5e-07 0.5 H 0.02667 0.5 894 170.96 1 0.677424374874943 0.677424374874943 0.89468896841 0.10546318682 0.89468896841 0.10546318682
0.0017 2.5e-07 0.01 D 0.05333 0.001 4 NA 0.005 0.00302751786047197 NA 0.004289383352135 0.00077234334275 0.83940933709 0.13357600313
0.0017 2.5e-07 0.01 H 0.05333 0.001 41 291.463414634146 0.041 0.0321676094037627 0.784575839116163 0.03513442020132 0.00280489992275 0.856503094279146 0.0680382094802439
0.0017 2.5e-07 0.01 D 0.05333 0.01 96 518.392857142857 0.112 0.0746693018790884 0.666690195349004 0.08693716638513 0.01558672669645 0.769054223950134 0.13196809540317
0.0017 2.5e-07 0.01 H 0.05333 0.01 402 249.054726368159 0.402 0.318411385106139 0.792068122154573 0.352338537062435 0.028729596593935 0.876056609606356 0.0711432336468159
0.0017 2.5e-07 0.01 D 0.05333 0.1 672 305.825123152709 0.812 0.539102754696162 0.663919648640593 0.70696322696088 0.125858786839005 0.86900679843516 0.153046785945505
0.0017 2.5e-07 0.01 H 0.05333 0.1 999 147.777777777778 0.999 0.792870526056077 0.793664190246323 0.923060702519035 0.07676778701467 0.923982912097097 0.0768433603753954
0.0017 2.5e-07 0.01 D 0.05333 0.5 824 121.04 1 0.660288201504521 0.660288201504521 0.961588923625 0.17716320630135 0.961588923625 0.17716320630135
0.0017 2.5e-07 0.01 H 0.05333 0.5 998 78.53 1 0.794647630416759 0.794647630416759 0.96035839734 0.0892306240843 0.96035839734 0.0892306240843
0.0017 2.5e-07 0.5 D 0.05333 0.001 40 273.5 0.04 0.0301502743171248 0.75375685792812 0.033895446582185 0.0022018800682 0.847053664492125 0.05477383510075
0.0017 2.5e-07 0.5 H 0.05333 0.001 74 217.702702702703 0.074 0.0602693882459641 0.814451192513029 0.064884283521125 0.003175966714925 0.876709912435811 0.0427858565247297
0.0017 2.5e-07 0.5 D 0.05333 0.01 549 258.947368421053 0.551 0.422814281277963 0.767358042246757 0.469982122857905 0.03064951035319 0.852810610151334 0.0554855299967604
0.0017 2.5e-07 0.5 H 0.05333 0.01 616 194.448051948052 0.616 0.505513739650635 0.820639187744538 0.5459802769982 0.02700257680648 0.886251147725179 0.043768398490414
0.0017 2.5e-07 0.5 D 0.05333 0.1 998 171.15 1 0.771643577030451 0.771643577030451 0.8928960970245 0.060087996766355 0.8928960970245 0.060087996766355
0.0017 2.5e-07 0.5 H 0.05333 0.1 1000 123.26 1 0.820761734855584 0.820761734855584 0.919090618644 0.046885246784695 0.919090618644 0.046885246784695
0.0017 2.5e-07 0.5 D 0.05333 0.5 995 104.4 1 0.76977717048647 0.76977717048647 0.926836846005 0.07310524049895 0.926836846005 0.07310524049895
0.0017 2.5e-07 0.5 H 0.05333 0.5 1000 76.5 1 0.819795629088615 0.819795629088615 0.9437385006 0.056279020046385 0.9437385006 0.056279020046385
0.0017 2.5e-07 0.01 D 0.0667 0.001 8 NA 0.00800000000000001 0.00579242227925762 NA 0.006672229978795 0.001026199830305 0.828472080306875 0.121765395199375
0.0017 2.5e-07 0.01 H 0.0667 0.001 49 236.326530612245 0.049 0.0399098136372508 0.814485992596955 0.043240540033165 0.002802919982285 0.882208163908367 0.0569430608845918
0.0017 2.5e-07 0.01 D 0.0667 0.01 119 441.811023622047 0.127 0.0890969517026431 0.701550800808214 0.10235356337748 0.01613492683087 0.800305407400866 0.121099450032913
0.0017 2.5e-07 0.01 H 0.0667 0.01 470 207.531914893617 0.47 0.388316439344051 0.826205190093725 0.421318292852595 0.028314986750405 0.8961868713035 0.0600332342199681
0.0017 2.5e-07 0.01 D 0.0667 0.1 770 241.300236406619 0.846 0.581598973937731 0.687469236333015 0.758073803064445 0.12016260725199 0.894831603357577 0.140580177990083
0.0017 2.5e-07 0.01 H 0.0667 0.1 1000 115.25 1 0.826798209348416 0.826798209348416 0.9394944508122 0.064338037059505 0.9394944508122 0.064338037059505
0.0017 2.5e-07 0.01 D 0.0667 0.5 936 93.4 1 0.698938788276435 0.698938788276435 0.96864552669 0.158722127527 0.96864552669 0.158722127527
0.0017 2.5e-07 0.01 H 0.0667 0.5 999 62.92 1 0.8267740250485 0.8267740250485 0.9676397773 0.073859676712885 0.9676397773 0.073859676712885
0.0017 2.5e-07 0.5 D 0.0667 0.001 51 225.686274509804 0.051 0.0409072066672632 0.802102091514964 0.04445981335623 0.00231936006798 0.871546471044216 0.0453224850339216
0.0017 2.5e-07 0.5 H 0.0667 0.001 85 173.058823529412 0.085 0.0721373660713811 0.848674894957425 0.076484360073965 0.003015849999015 0.899748549892882 0.0353897254813529
0.0017 2.5e-07 0.5 D 0.0667 0.01 621 204.444444444444 0.621 0.500952183206198 0.806686285356197 0.5465506094237 0.02880245002114 0.880015704926683 0.0462888137757407
0.0017 2.5e-07 0.5 H 0.0667 0.01 705 158 0.705 0.600727410782688 0.852095618131473 0.63921698317976 0.025546690046035 0.906652340209142 0.0361974941539787
0.0017 2.5e-07 0.5 D 0.0667 0.1 1000 133.67 1 0.810859960274592 0.810859960274592 0.913579449513 0.049490986748525 0.913579449513 0.049490986748525
0.0017 2.5e-07 0.5 H 0.0667 0.1 1000 97.56 1 0.851209118028516 0.851209118028516 0.9348060933535 0.03839552992985 0.9348060933535 0.03839552992985
0.0017 2.5e-07 0.5 D 0.0667 0.5 999 81.76 1 0.810752655137362 0.810752655137362 0.940215853375 0.05966197350811 0.940215853375 0.05966197350811
0.0017 2.5e-07 0.5 H 0.0667 0.5 1000 61.25 1 0.851595179502336 0.851595179502336 0.9541773191 0.04584147653801 0.9541773191 0.04584147653801
0.0017 2.5e-07 0.01 D 0.1334 0.001 8 NA 0.00800000000000001 0.00625740874183516 NA 0.007124859967485 0.00079980000122 0.88647166265625 0.094661666495
0.0017 2.5e-07 0.01 H 0.1334 0.001 83 128.55421686747 0.083 0.0745603517099784 0.898317490481668 0.07770752994858 0.00273739335748 0.936159758427169 0.0328992372359639
0.0017 2.5e-07 0.01 D 0.1334 0.01 189 274.550264550265 0.189 0.147829850749133 0.782168522482186 0.1653803429813 0.018011790027715 0.872797458471481 0.0925178131725926
0.0017 2.5e-07 0.01 H 0.1334 0.01 703 114.395448079659 0.703 0.63413935757547 0.902047450320725 0.662866803300195 0.023877653408095 0.942859824506963 0.0339243955562091
0.0017 2.5e-07 0.01 D 0.1334 0.1 954 123.671548117155 0.956 0.749155991763537 0.783635974648051 0.903905020020815 0.098395000794975 0.945325652058353 0.102693145901328
0.0017 2.5e-07 0.01 H 0.1334 0.1 1000 59.48 1 0.904095822128605 0.904095822128605 0.9692557458815 0.0357078433872 0.9692557458815 0.0357078433872
0.0017 2.5e-07 0.01 D 0.1334 0.5 998 47.6 1 0.783893450247411 0.783893450247411 0.983109636535 0.11168670686035 0.983109636535 0.11168670686035
0.0017 2.5e-07 0.01 H 0.1334 0.5 1000 34.21 1 0.902801000877266 0.902801000877266 0.98269045026 0.040279549886105 0.98269045026 0.040279549886105
0.0017 2.5e-07 0.5 D 0.1334 0.001 111 121.531531531532 0.111 0.0996349288557826 0.897611971673717 0.10318062346915 0.002819863372025 0.929528379596667 0.0253652255848198
0.0017 2.5e-07 0.5 H 0.1334 0.001 144 94.7916666666667 0.144 0.131951120130939 0.91632722313152 0.136156286813195 0.002814743390595 0.94551222323941 0.0195222457699653
0.0017 2.5e-07 0.5 D 0.1334 0.01 840 107.619047619048 0.84 0.752251536556647 0.895537543519818 0.786252919270015 0.02151804011907 0.93600191183131 0.0256040596634167
