m r d s f D_pi2_mean D_pi2_quantile0.05 D_pi2_quantile0.25 D_pi2_quantile0.50 D_pi2_quantile0.75 D_pi2_quantile0.95 HD_pi2_mean HD_pi2_quantile0.05 HD_pi2_quantile0.25 HD_pi2_quantile0.50 HD_pi2_quantile0.75 HD_pi2_quantile0.95
0 2.5e-07 0.01 0.02667 0.1 373.763452631579 323.847368421053 352.063157894737 373.715789473684 395.309210526315 425.552631578947 372.870547368421 321.335263157895 351.284210526316 371.223684210526 396.073684210526 426.409473684211
0 2.5e-07 0.01 0.02667 0.5 374.032010526316 320.708947368421 351.247368421052 373.334210526316 396.202631578947 428.556315789473 373.748047368421 319.481052631579 349.259210526316 373.834210526315 396.230263157895 432.267631578947
0 2.5e-07 0.5 0.02667 0.001 373.935215789474 324.489210526316 352.509210526316 371.913157894737 397.525 426.805263157895 374.409994736842 319.687105263158 352.728947368421 374.681578947369 395.868421052632 430.249473684211
0 2.5e-07 0.5 0.02667 0.01 375.452778947368 321.405789473684 353.053947368421 374.186842105263 397.353947368421 431.790263157895 374.098168421053 322.951578947368 352.153947368421 373.963157894737 395.080263157895 430.067105263158
0 2.5e-07 0.5 0.02667 0.1 374.059005263158 322.426315789473 352.135526315789 374.607894736842 395.615789473684 425.644736842105 373.171815789474 320.045263157895 350.332894736842 373.378947368421 396.261842105263 428.288157894737
0 2.5e-07 0.5 0.02667 0.5 373.231226315789 321.754473684211 350.348684210526 372.33947368421 394.759210526316 428.514736842106 373.852642105263 321.146052631579 350.325 372.734210526316 395.122368421053 432.253947368421
0 2.5e-07 0.01 0.05333 0.001 373.650521052632 324.483157894737 351.867105263158 372.11052631579 396.761842105263 424.941052631579 374.333557894737 320.226842105263 352.155263157895 374.097368421053 396.069736842105 430.249473684211
0 2.5e-07 0.01 0.05333 0.01 374.841863157895 321.248157894737 351.675 374.213157894736 397.576315789473 428.962894736842 373.635615789474 321.527894736842 351.768421052632 374.352631578947 393.667105263158 428.219736842105
0 2.5e-07 0.01 0.05333 0.1 374.142821052632 321.435526315789 352.068421052632 374.407894736842 395.848684210526 428.71447368421 372.570963157895 321.148947368421 351.021052631579 371.268421052631 395.153947368421 427.505
0 2.5e-07 0.01 0.05333 0.5 374.600526315789 320.9 351.882894736842 373.692105263158 396.809210526316 431.987368421053 373.988868421053 320.991315789474 349.872368421053 373.455263157894 397.306578947368 432.232894736842
0 2.5e-07 0.5 0.05333 0.001 373.769694736842 324.126052631579 352.284210526316 371.384210526315 397.078947368421 427.871578947369 373.756684210526 319.794210526316 351.98947368421 374.681578947369 395.38552631579 430.996578947369
0 2.5e-07 0.5 0.05333 0.01 375.234747368421 322.619736842105 351.876315789474 374.273684210526 397.907894736842 430.216578947368 373.781978947368 323.657894736842 351.471052631579 374.844736842105 394.607894736842 428.261052631579
0 2.5e-07 0.5 0.05333 0.1 373.575336842105 320.858157894737 352.026315789474 373.936842105263 393.543421052631 424.333157894737 372.460710526316 319.761842105263 350.690789473684 369.636842105263 393.681578947368 430.049210526316
0 2.5e-07 0.5 0.05333 0.5 373.088421052632 320.642894736842 352.688157894736 372.531578947369 395.090789473684 423.940789473684 374.515842105263 320.558947368421 350.164473684211 372.355263157895 397.806578947369 431.914210526315
0 2.5e-07 0.01 0.0667 0.001 373.629905263158 324.331842105263 352.310526315789 372.207894736842 396.972368421053 424.807894736843 374.356178947368 320.388947368421 352.21447368421 374.826315789473 396.446052631579 430.122368421052
0 2.5e-07 0.01 0.0667 0.01 374.990657894737 319.944736842106 351.457894736842 375.205263157894 398.494736842106 429.687631578948 373.586947368421 321.78 351.486842105263 374.013157894737 394.022368421053 430.17447368421
0 2.5e-07 0.01 0.0667 0.1 373.572531578947 322.632105263158 353.272368421053 373.271052631579 394.3 426.791052631579 372.947736842105 318.893421052632 351.768421052631 372.221052631579 394.103947368421 429.629210526316
0 2.5e-07 0.01 0.0667 0.5 373.567863157895 321.881315789474 351.027631578947 373.247368421052 395.66052631579 426.638947368421 373.429405263158 319.058684210526 348.518421052631 372.526315789474 394.989473684211 430.585
0 2.5e-07 0.5 0.0667 0.001 373.877005263158 324.454210526316 352.419736842105 372.01052631579 396.831578947368 427.168421052632 373.927042105263 320.084736842105 351.384210526316 374.884210526316 396.203947368421 430.687894736842
