m rec h chrm s f pfix mtfix pkeep fstall fstcb meangen_p1all meangen_p2all meangen_p1cb meangen_2cb
0 2.5e-07 0.5 X 0.01333 0.5 1000 515.46 1 1 1 0.9568092753575 0.04182058618183 0.9568092753575 0.04182058618183
0 2.5e-07 0.01 A 0.02667 0.001 3 NA 0.003 0.003 NA 0.002523343324535 8.430334996e-05 0.825799997616667 0.000108888933333333
0 2.5e-07 0.01 X 0.02667 0.001 14 544.285714285714 0.014 0.014 1 0.01195074662981 2.513778178e-05 0.849281267735357 6.34921035714286e-06
0 2.5e-07 0.01 A 0.02667 0.01 89 738.202247191011 0.089 0.089 1 0.0689809733124 0.00181572673031 0.765312134472528 0.00117520605567416
0 2.5e-07 0.01 X 0.02667 0.01 181 488.674033149171 0.181 0.181 1 0.15699669289118 0.000483297775965 0.865398696157818 0.000764689957734807
0 2.5e-07 0.01 A 0.02667 0.1 647 655.966257668712 0.654 0.653914172824869 0.999842322365296 0.5586484030991 0.016579120224085 0.84900776726659 0.0168410705712768
0 2.5e-07 0.01 X 0.02667 0.1 896 400.189309576837 0.898 0.89798060221554 0.999978398903719 0.82017075055614 0.005098528688115 0.912771575779833 0.00515352612652004
0 2.5e-07 0.01 A 0.02667 0.5 993 672.313883299799 1 0.999400127441701 0.999400127441701 0.979808959875 0.05346200705279 0.979808959875 0.05346200705279
0 2.5e-07 0.01 X 0.02667 0.5 1000 340.72 1 1 1 0.982860252975 0.025830035197025 0.982860252975 0.025830035197025
0 2.5e-07 0.5 A 0.02667 0.001 23 671.25 0.024 0.0239986668891849 0.999944453716038 0.019856513302565 1.5473329895e-05 0.826418748721667 9.8333290625e-05
0 2.5e-07 0.5 X 0.02667 0.001 32 493.4375 0.032 0.032 1 0.02833604890001 2.0662223635e-05 0.884628055838594 1.6805545e-05
0 2.5e-07 0.5 A 0.02667 0.01 335 649.196428571429 0.336 0.335998666889185 0.999996032408288 0.28461887997604 0.000390083344165 0.846294880869405 0.000321974216473214
0 2.5e-07 0.5 X 0.02667 0.01 293 478.532423208191 0.293 0.293 1 0.259487159956855 0.000267008885855 0.885007978643515 0.000287584380819113
0 2.5e-07 0.5 A 0.02667 0.1 977 513.865717192269 0.983 0.982978737005548 0.999978369283365 0.88916272279394 0.00391077999724 0.888987432446531 0.00391776534008138
0 2.5e-07 0.5 X 0.02667 0.1 974 397.952917093142 0.977 0.976957670473262 0.99995667397468 0.90588718602593 0.002969439901255 0.906306415813183 0.00295447278567554
0 2.5e-07 0.5 A 0.02667 0.5 999 394.23 1 0.999998666889185 0.999998666889185 0.97264509627 0.027404880094475 0.97264509627 0.027404880094475
0 2.5e-07 0.5 X 0.02667 0.5 1000 296.35 1 1 1 0.979680626585 0.0202788527956 0.979680626585 0.0202788527956
0 2.5e-07 0.01 A 0.05333 0.001 5 NA 0.005 0.005 NA 0.004202633316085 5.486667691e-05 0.83326733141 7.0666697e-05
0 2.5e-07 0.01 X 0.05333 0.001 32 318.75 0.032 0.032 1 0.02907460003337 1.524888935e-05 0.907626389899687 1.361110265625e-05
0 2.5e-07 0.01 A 0.05333 0.01 120 489.833333333333 0.12 0.12 1 0.100753496567495 0.001350756655295 0.834364693675458 0.000721055550708333
0 2.5e-07 0.01 X 0.05333 0.01 315 301.873015873016 0.315 0.315 1 0.288749270916745 0.0002550799933 0.916148218079873 0.000242708997587302
0 2.5e-07 0.01 A 0.05333 0.1 824 430.10843373494 0.83 0.829980055784931 0.999975970825218 0.752695546709525 0.009898733523635 0.905483144638434 0.0100048798013614
0 2.5e-07 0.01 X 0.05333 0.1 985 220.324543610548 0.986 0.985998223579238 0.999998198356225 0.94269030613934 0.002543635375855 0.956041365248327 0.00255180509307302
0 2.5e-07 0.01 A 0.05333 0.5 999 495.61 1 0.999998666889185 0.999998666889185 0.99025027305 0.030205326352995 0.99025027305 0.030205326352995
0 2.5e-07 0.01 X 0.05333 0.5 1000 211.53 1 1 1 0.991725617385 0.013356288866295 0.991725617385 0.013356288866295
0 2.5e-07 0.5 A 0.05333 0.001 49 387.2 0.05 0.0499986668891849 0.999973337783698 0.045219639945255 9.69333254e-06 0.9041938655827 1.44666706e-05
0 2.5e-07 0.5 X 0.05333 0.001 63 288.90625 0.0639999999999999 0.0639964503113464 0.999944536114788 0.059690506619645 9.311113495e-06 0.932477429784766 1.027777703125e-05
0 2.5e-07 0.5 A 0.05333 0.01 548 365.938069216758 0.549 0.548998666889185 0.999997571747149 0.502656239854815 0.00018860999715 0.915443108407851 0.000175166971448087
0 2.5e-07 0.5 X 0.05333 0.01 520 280.365384615385 0.52 0.52 1 0.48593771094191 0.00013585778284 0.934385606503577 0.000129196590346154
0 2.5e-07 0.5 A 0.05333 0.1 994 289.89 1 0.999978737005548 0.999978737005548 0.9535018464845 0.001993403384755 0.9535018464845 0.001993403384755
0 2.5e-07 0.5 X 0.05333 0.1 996 220.040080160321 0.998 0.99798060221554 0.999980563342224 0.96308491497865 0.00146854214711 0.963082462137926 0.0014638075440982
0 2.5e-07 0.5 A 0.05333 0.5 999 231.45 1 0.999998666889185 0.999998666889185 0.98650426625 0.0136560200643 0.98650426625 0.0136560200643
0 2.5e-07 0.5 X 0.05333 0.5 1000 174.67 1 1 1 0.98998119071 0.01005443091722 0.98998119071 0.01005443091722
0 2.5e-07 0.01 A 0.0667 0.001 6 NA 0.00600000000000001 0.006 NA 0.005170493326335 5.5516668125e-05 0.85568388865 5.88889141666667e-05
0 2.5e-07 0.01 X 0.0667 0.001 43 261.162790697674 0.043 0.043 1 0.039708719917955 1.318222281e-05 0.923028318424186 1.14728601162791e-05
0 2.5e-07 0.01 A 0.0667 0.01 129 443.488372093023 0.129 0.129 1 0.110410000020095 0.001205493381885 0.851352015732209 0.00109630487872093
0 2.5e-07 0.01 X 0.0667 0.01 377 252.679045092838 0.377 0.377 1 0.35027114643503 0.00020926223227 0.928767273176247 0.000206743316087533
0 2.5e-07 0.01 A 0.0667 0.1 865 386.188289322618 0.871 0.870982702569483 0.999980140722713 0.80375031340727 0.009119826835745 0.9219583850969 0.00917160748599885
0 2.5e-07 0.01 X 0.0667 0.1 991 181.461693548387 0.992 0.991998223579238 0.999998209253264 0.95759583953085 0.00206339982576 0.96530847174753 0.00206964588102319
0 2.5e-07 0.01 A 0.0667 0.5 999 436.14 1 0.999998666889185 0.999998666889185 0.992258192915 0.02466812691181 0.992258192915 0.02466812691181
0 2.5e-07 0.01 X 0.0667 0.5 1000 179.52 1 1 1 0.993431906245 0.01059316433791 0.993431906245 0.01059316433791
0 2.5e-07 0.5 A 0.0667 0.001 63 332.65625 0.0639999999999999 0.0639986668891849 0.999979170143514 0.05893906993797 7.996665435e-06 0.920825051125547 1.2343748359375e-05
0 2.5e-07 0.5 X 0.0667 0.001 77 243.717948717949 0.078 0.0779964503113464 0.999954491171108 0.0735440044753 7.684445665e-06 0.94275151036891 8.66096557692308e-06
0 2.5e-07 0.5 A 0.0667 0.01 621 310.032102728732 0.623 0.622996004438232 0.999993586578222 0.579288096854915 0.000137396662585 0.929749711375915 0.00013233814570626
0 2.5e-07 0.5 X 0.0667 0.01 609 235.475409836066 0.61 0.609994680187939 0.999991278996621 0.57696869752608 0.00010380001144 0.945790170799197 0.000102010945
0 2.5e-07 0.5 A 0.0667 0.1 994 239.72 1 0.999980055784931 0.999980055784931 0.963339379908 0.00159367667741 0.963339379908 0.00159367667741
0 2.5e-07 0.5 X 0.0667 0.1 998 182.12 1 0.99998060221554 0.99998060221554 0.9723409950875 0.0011690310563 0.9723409950875 0.0011690310563
0 2.5e-07 0.5 A 0.0667 0.5 999 192.68 1 0.999998666889185 0.999998666889185 0.989178026555 0.01084963329401 0.989178026555 0.01084963329401
0 2.5e-07 0.5 X 0.0667 0.5 1000 146.55 1 1 1 0.992067968235 0.008032328954425 0.992067968235 0.008032328954425
0 2.5e-07 0.01 A 0.1334 0.001 9 NA 0.00900000000000001 0.009 NA 0.008069599981335 3.5303336725e-05 0.892711479133333 3.96296466666667e-05
0 2.5e-07 0.01 X 0.1334 0.001 82 156.385542168675 0.083 0.0829964503113464 0.999957232666824 0.07924381328358 7.911111675e-06 0.954575956567771 6.21151228915663e-06
0 2.5e-07 0.01 A 0.1334 0.01 186 277.365591397849 0.186 0.186 1 0.168464209784605 0.000777843342875 0.903846486292688 0.000596254461048387
0 2.5e-07 0.01 X 0.1334 0.01 611 149.689034369885 0.611 0.611 1 0.585590341734895 0.000107680001155 0.95836109031428 0.000106390252021277
0 2.5e-07 0.01 A 0.1334 0.1 959 258.869294605809 0.964 0.963989346425511 0.999988948574182 0.92619179964714 0.005551793296685 0.960637603370488 0.0055666839410166
0 2.5e-07 0.01 X 0.1334 0.1 1000 102.62 1 1 1 0.983260039643 0.001061942229525 0.983260039643 0.001061942229525
0 2.5e-07 0.01 A 0.1334 0.5 999 317.15 1 0.999998666889185 0.999998666889185 0.9962258464 0.014026163253395 0.9962258464 0.014026163253395
0 2.5e-07 0.01 X 0.1334 0.5 1000 110.71 1 1 1 0.99681351518 0.00534391101592 0.99681351518 0.00534391101592
0 2.5e-07 0.5 A 0.1334 0.001 111 189.821428571429 0.112 0.111998666889185 0.999988097224865 0.107036649971115 4.303333105e-06 0.95564994021058 5.71428611607143e-06
0 2.5e-07 0.5 X 0.1334 0.001 144 148.068965517241 0.145 0.144996450311346 0.999975519388596 0.140095626602165 3.70222268e-06 0.966157731353759 3.00383237931035e-06
0 2.5e-07 0.5 A 0.1334 0.01 858 179.732868757259 0.861 0.860996000667555 0.999995355014582 0.828200576451985 7.289000039e-05 0.961894897155331 7.25512957375145e-05
0 2.5e-07 0.5 X 0.1334 0.01 832 135.94237695078 0.833 0.832994680187939 0.999993613670995 0.80907506621391 5.3417779345e-05 0.971270737083289 5.40109391476591e-05
0 2.5e-07 0.5 A 0.1334 0.1 994 137.7 1 0.999982702569483 0.999982702569483 0.9817897399915 0.00080304336118 0.9817897399915 0.00080304336118
0 2.5e-07 0.5 X 0.1334 0.1 1000 104.83 1 1 1 0.986290274969 0.000582875544775 0.986290274969 0.000582875544775
0 2.5e-07 0.5 A 0.1334 0.5 999 115.1 1 0.999998666889185 0.999998666889185 0.9945833697 0.005440029973045 0.9945833697 0.005440029973045
0 2.5e-07 0.5 X 0.1334 0.5 1000 86.76 1 1 1 0.996083617175 0.00398596000657 0.996083617175 0.00398596000657
0.00034 2.5e-07 0.01 A 0 0.001 0 NA 0.003 0.000335057448732971 NA 0.0010334233018 0.000675356644175 0.274313326868333 0.200387772696667
0.00034 2.5e-07 0.01 X 0 0.001 0 NA 0.002 0.00051339936730534 NA 0.000221400003685 0.00088926221474 0.0373977842725 0.3934911052725
0.00034 2.5e-07 0.01 A 0 0.01 0 NA 0.033 0.0073540995927334 0.205298843634465 0.009098313341495 0.010251099932485 0.180958180851364 0.190642322523182
0.00034 2.5e-07 0.01 X 0 0.01 0 NA 0.039 0.00779303287393064 0.195845552276717 0.01313668896913 0.011695982156025 0.259659145786154 0.214825867457692
0.00034 2.5e-07 0.01 A 0 0.1 2 1393.63636363636 0.279 0.0539685889606595 0.184726711206953 0.09805280306153 0.099551063273625 0.262557240286577 0.254935722102312
0.00034 2.5e-07 0.01 X 0 0.1 6 1143 0.256 0.0666245482036823 0.254397773051857 0.101761083628045 0.105609892667595 0.308496422901543 0.305354494857695
0.00034 2.5e-07 0.01 A 0 0.5 2 1216.66666666667 0.879 0.147332381619111 0.1645524096106 0.511127820014865 0.51192780692975 0.555913299235705 0.552619742403288
0.00034 2.5e-07 0.01 X 0 0.5 9 1117.77777777778 0.811 0.157846266993958 0.189779003387186 0.49389329971909 0.493304975299605 0.56342383058812 0.555296174871344
0.00034 2.5e-07 0.5 A 0 0.001 0 NA 0.003 0.000335057448732971 NA 0.0010334233018 0.000675356644175 0.274313326868333 0.200387772696667
0.00034 2.5e-07 0.5 X 0 0.001 0 NA 0.002 0.00051339936730534 NA 0.000221400003685 0.00088926221474 0.0373977842725 0.3934911052725
0.00034 2.5e-07 0.5 A 0 0.01 0 NA 0.033 0.0073540995927334 0.205298843634465 0.009098313341495 0.010251099932485 0.180958180851364 0.190642322523182
0.00034 2.5e-07 0.5 X 0 0.01 0 NA 0.039 0.00779303287393064 0.195845552276717 0.01313668896913 0.011695982156025 0.259659145786154 0.214825867457692
0.00034 2.5e-07 0.5 A 0 0.1 2 1393.63636363636 0.279 0.0539685889606595 0.184726711206953 0.09805280306153 0.099551063273625 0.262557240286577 0.254935722102312
0.00034 2.5e-07 0.5 X 0 0.1 6 1143 0.256 0.0666245482036823 0.254397773051857 0.101761083628045 0.105609892667595 0.308496422901543 0.305354494857695
0.00034 2.5e-07 0.5 A 0 0.5 2 1216.66666666667 0.879 0.147332381619111 0.1645524096106 0.511127820014865 0.51192780692975 0.555913299235705 0.552619742403288
0.00034 2.5e-07 0.5 X 0 0.5 9 1117.77777777778 0.811 0.157846266993958 0.189779003387186 0.49389329971909 0.493304975299605 0.56342383058812 0.555296174871344
0.00034 2.5e-07 0.01 A 0.0067 0.001 0 NA 0.002 0.000726903845284731 NA 0.00146451333558 0.0004501700105 0.6395449988175 0.18794500504
0.00034 2.5e-07 0.01 X 0.0067 0.001 2 NA 0.004 0.00293283626700996 NA 0.002564693322635 0.00042307111457 0.6194355523475 0.0907211108675
0.00034 2.5e-07 0.01 A 0.0067 0.01 4 1359.52380952381 0.041 0.019221338105292 0.467005469493251 0.02011259665396 0.007428540022655 0.446424307841829 0.100986341375244
0.00034 2.5e-07 0.01 X 0.0067 0.01 30 1085.60606060606 0.073 0.0499538403739023 0.684299183204141 0.04802341289294 0.006283875597685 0.635998593986781 0.0656661193466438
0.00034 2.5e-07 0.01 A 0.0067 0.1 76 1283.43612334802 0.387 0.208384151774882 0.536864968245636 0.225463653962655 0.068812037049845 0.54443280040208 0.128271801056382
0.00034 2.5e-07 0.01 X 0.0067 0.1 194 1017.94926004228 0.513 0.357454426439145 0.696682433187136 0.358929174633275 0.050466051878 0.683071105324211 0.0841643209008187
0.00034 2.5e-07 0.01 A 0.0067 0.5 216 1068.14666666667 0.979 0.586311078062514 0.598858655964412 0.842964518280105 0.255507216769155 0.85797560260143 0.257935733796282
0.00034 2.5e-07 0.01 X 0.0067 0.5 419 815.667022411953 0.983 0.695859006862916 0.707893191111817 0.862461036590275 0.185097971639315 0.875304493022838 0.18655639924234
0.00034 2.5e-07 0.5 A 0.0067 0.001 1 NA 0.00600000000000001 0.00392768094914718 NA 0.00353486335757 0.00030977001357 0.562167222305833 0.0434294469908333
0.00034 2.5e-07 0.5 X 0.0067 0.001 2 NA 0.00700000000000001 0.00409738926651515 NA 0.004482995524855 0.000461177739115 0.633372058812857 0.058706660505
0.00034 2.5e-07 0.5 A 0.0067 0.01 19 1321.81818181818 0.088 0.0506125527467556 0.575142644849496 0.046599036949995 0.00630214995672 0.509464055800682 0.0538010596242045
0.00034 2.5e-07 0.5 X 0.0067 0.01 44 1117.27272727273 0.109 0.0763185419961232 0.700170110056177 0.07044339972926 0.0061310620447 0.634702708842844 0.045503158608211
0.00034 2.5e-07 0.5 A 0.0067 0.1 174 1246.1978021978 0.62 0.390028439382869 0.629078128036886 0.375879684051935 0.04904589353941 0.368544748274314 0.0479815107183387
0.00034 2.5e-07 0.5 X 0.0067 0.1 254 997.632508833922 0.613 0.433457302619581 0.70710816088023 0.42554023684802 0.042548092572235 0.433527160095742 0.0439890798796166
0.00034 2.5e-07 0.5 A 0.0067 0.5 272 1032.41500586166 0.992 0.639974090198451 0.645135171571019 0.811436713752175 0.19356932027768 0.816586566308468 0.194381391357646
0.00034 2.5e-07 0.5 X 0.0067 0.5 462 806.023206751055 0.993 0.720488078026144 0.725567047357647 0.842972394594395 0.15102306098245 0.847784642671702 0.151442715530504
0.00034 2.5e-07 0.01 A 0.01333 0.001 0 NA 0.002 0.00120918021413097 NA 0.001615549984745 0.000309186655005 0.7093866653175 0.1199699928675
0.00034 2.5e-07 0.01 X 0.01333 0.001 6 NA 0.00700000000000001 0.00607501137258094 NA 0.00530844882115 0.00038223110139 0.749225386955714 0.0439599976878571
0.00034 2.5e-07 0.01 A 0.01333 0.01 20 1059.76744186047 0.045 0.0331670739476283 0.736136225345188 0.02984669337092 0.006429876658705 0.627802298240778 0.081105999197
0.00034 2.5e-07 0.01 X 0.01333 0.01 85 714.453125 0.128 0.105472992225327 0.824007751760368 0.097519113892865 0.006702902137215 0.755101619600156 0.0457819437880078
0.00034 2.5e-07 0.01 A 0.01333 0.1 180 931.688034188034 0.489 0.350220021880111 0.716014820354995 0.35820152354662 0.06346500623744 0.716730913912761 0.105679290181074
0.00034 2.5e-07 0.01 X 0.01333 0.1 511 614.986149584488 0.722 0.602710373905408 0.834778911226328 0.58542818337635 0.04329313643887 0.807554270575478 0.0566501614941136
0.00034 2.5e-07 0.01 A 0.01333 0.5 394 703.938775510204 0.999 0.729872688867075 0.730603292159234 0.9333570003935 0.179224740027845 0.934263363758759 0.179358021383393
0.00034 2.5e-07 0.01 X 0.01333 0.5 723 409.1 1 0.83240359800467 0.83240359800467 0.9390845644645 0.104427852003555 0.9390845644645 0.104427852003555
0.00034 2.5e-07 0.5 A 0.01333 0.001 7 958.571428571429 0.014 0.011033955303046 0.788139664503289 0.009581370058795 0.000446239994265 0.680744528113214 0.02981619026
0.00034 2.5e-07 0.5 X 0.01333 0.001 7 595 0.012 0.00969290860493914 0.807742383744928 0.009408213343005 0.00041415998198 0.781535556253333 0.0293444443166667
0.00034 2.5e-07 0.5 A 0.01333 0.01 104 972.409638554217 0.168 0.134776181834296 0.802239177585095 0.116468793639905 0.00655193337729 0.689052045397321 0.0353466470856548
0.00034 2.5e-07 0.5 X 0.01333 0.01 147 690.10101010101 0.198 0.166718700743342 0.842013640117887 0.152201314108815 0.00641295539293 0.766260464100455 0.0300927041206566
0.00034 2.5e-07 0.5 A 0.01333 0.1 550 783.135198135198 0.859 0.697871936940994 0.812423675135034 0.65761808642738 0.040046483717445 0.655172595679203 0.0402657978855588
0.00034 2.5e-07 0.5 X 0.01333 0.1 654 569.593967517401 0.862 0.735235167387312 0.852941029451638 0.707398401579295 0.03281172796616 0.708889716828045 0.0329065317072448
0.00034 2.5e-07 0.5 A 0.01333 0.5 657 550.68 1 0.8153580171998 0.8153580171998 0.899241309505 0.100833206779505 0.899241309505 0.100833206779505
0.00034 2.5e-07 0.5 X 0.01333 0.5 781 385.81 1 0.85460008289892 0.85460008289892 0.92331281771 0.07746427875682 0.92331281771 0.07746427875682
0.00034 2.5e-07 0.01 A 0.02667 0.001 3 NA 0.00700000000000001 0.00561219498022261 NA 0.00490491325716 0.000563850006295 0.688263799086429 0.069900478015
0.00034 2.5e-07 0.01 X 0.02667 0.001 12 423.076923076923 0.013 0.0120281116625508 0.925239358657751 0.01102110204024 0.000380626672505 0.845273148222308 0.0259979486053846
0.00034 2.5e-07 0.01 A 0.02667 0.01 47 709.55223880597 0.0669999999999999 0.0548174154938225 0.818170380504814 0.05052604019614 0.00653194674711 0.738329505525 0.0677481095891045
0.00034 2.5e-07 0.01 X 0.02667 0.01 193 412.511627906977 0.215 0.19362099076787 0.900562747757533 0.183123280305215 0.00671785332434 0.850335732678349 0.0291569404643721
0.00034 2.5e-07 0.01 A 0.02667 0.1 392 529.714285714286 0.63 0.513264192939056 0.814705068157231 0.52901889745302 0.056860700038705 0.833307863560944 0.0815881959863333
0.00034 2.5e-07 0.01 X 0.02667 0.1 840 319.754189944134 0.895 0.813894838893084 0.909379708260429 0.802679902271475 0.031544190312655 0.896215930600765 0.0346694665583743
0.00034 2.5e-07 0.01 A 0.02667 0.5 614 364.78 1 0.813629860183606 0.813629860183606 0.96791445309 0.122534400068165 0.96791445309 0.122534400068165
0.00034 2.5e-07 0.01 X 0.02667 0.5 931 202.16 1 0.908679363085662 0.908679363085662 0.97021657253 0.056804221429015 0.97021657253 0.056804221429015
