m r d s f D_dxy_mean D_dxy_quantile0.05 D_dxy_quantile0.25 D_dxy_quantile0.50 D_dxy_quantile0.75 D_dxy_quantile0.95 HD_dxy_mean HD_dxy_quantile0.05 HD_dxy_quantile0.25 HD_dxy_quantile0.50 HD_dxy_quantile0.75 HD_dxy_quantile0.95
0.00034 2.5e-07 0.5 0.02667 0.5 744.285635 672.49375 712.13875 744.635 774.0375 818.1265 758.493545 685.0595 728.65625 757.475 788.18125 833.658
0.00034 2.5e-07 0.01 0.05333 0.001 691.67792 625.43575 664.7325 689.66 717.2375 765.0405 695.53338 623.5965 663.12375 692.865 724.59 777.01625
0.00034 2.5e-07 0.01 0.05333 0.01 696.24535 623.9915 665.96125 694.445 723.095 769.83 727.31953 641.06425 682.6175 720.54 769.20625 828.28525
0.00034 2.5e-07 0.01 0.05333 0.1 739.09947 656.17825 706.88 739.19 774.4375 821.8405 777.422785 701.68075 741.9175 774.8575 812.16 854.462
0.00034 2.5e-07 0.01 0.05333 0.5 748.54349 672.40525 715.3775 747.08 782.065 831.87325 782.81567 703.92775 752.49625 783.1325 812.4525 858.11775
0.00034 2.5e-07 0.5 0.05333 0.001 694.47658 625.43375 665.35625 690.835 721.15375 769.338 699.21121 624.2795 664.9825 693.23 730.85125 788.11
0.00034 2.5e-07 0.5 0.05333 0.01 734.78788 638.0555 692.41375 733.215 779.0925 834.567 748.367345 646.74125 701.12 750.4425 793.1625 848.188
0.00034 2.5e-07 0.5 0.05333 0.1 772.40702 703.4175 742.33125 770.1175 800.98125 845.4265 783.864915 707.425 752.515 784.9025 814.48 862.68875
0.00034 2.5e-07 0.5 0.05333 0.5 774.044395 706.20525 742.56375 772.555 804.92125 850.95075 785.047495 709.05725 754.69625 783.6825 815.0875 862.935
0.00034 2.5e-07 0.01 0.0667 0.001 691.60881 625.3525 664.8975 689.4875 717.3725 765.0405 696.5274 623.26325 663.16 693.2625 726.54625 779.19775
0.00034 2.5e-07 0.01 0.0667 0.01 698.04496 624.73375 665.91 695.365 726.31375 777.0715 735.11385 639.856 686.26 729.3675 782.32625 842.80825
0.00034 2.5e-07 0.01 0.0667 0.1 743.135765 665.67075 711.27375 742.74 774.9725 821.09625 788.43794 710.23975 754.03125 787.485 820.7425 869.07325
0.00034 2.5e-07 0.01 0.0667 0.5 754.219795 678.81425 722.415 752.0925 782.945 837.39875 788.17657 715.6465 756.345 790.1925 819.02 866.78975
0.00034 2.5e-07 0.5 0.0667 0.001 695.83776 625.43375 665.54625 691.7325 721.35 778.7345 700.303175 625.164 664.9675 694.8275 732.17625 790.8185
0.00034 2.5e-07 0.5 0.0667 0.01 745.498995 641.167 699.27625 748.8875 789.78375 847.37175 761.934595 653.5135 714.7625 766.9075 805.96375 858.348
0.00034 2.5e-07 0.5 0.0667 0.1 782.12228 705.905 751.59875 780.095 813.1275 858.78 797.02584 721.85 764.28625 796.485 829.17 872.345
0.00034 2.5e-07 0.5 0.0667 0.5 784.320255 709.78125 754.14875 784.44 814.3075 863.30925 797.42353 724.68425 764.90375 796.4275 827.32625 877.5155
0.00034 2.5e-07 0.01 0.1334 0.001 691.956195 625.43575 664.695 689.9175 717.60625 765.49025 702.027295 625.2745 665.53375 695.995 731.805 808.34675
0.00034 2.5e-07 0.01 0.1334 0.01 704.09489 630.13025 669.7025 700.3675 735.1 793.2855 776.3023 656.58925 722.215 784.635 829.5 883.947
0.00034 2.5e-07 0.01 0.1334 0.1 765.394575 684.0835 731.43 765.2175 797.88875 847.99375 813.406955 735.6 783.81875 813.3925 842.00375 893.35075
0.00034 2.5e-07 0.01 0.1334 0.5 771.961545 692.173 740.1775 771.7075 803.04 850.63975 815.91485 738.7 783.50875 815.0175 846.01 894.35375
0.00034 2.5e-07 0.5 0.1334 0.001 704.140945 626.2285 666.98875 696.1975 730.6725 807.83525 710.706805 625.164 667.30125 699.325 742.20125 835.861
0.00034 2.5e-07 0.5 0.1334 0.01 790.64081 671.733 754.63625 798.1675 834.72 885.27825 807.22349 686.08075 774.93375 813.2525 848.59625 899.873
0.00034 2.5e-07 0.5 0.1334 0.1 811.56979 738.69975 780.6725 809.855 839.72625 890.365 824.552025 751.60675 791.55375 823.2875 855.8975 906.8165
0.00034 2.5e-07 0.5 0.1334 0.5 810.713845 733.73875 781.37625 811.3225 839.12375 887.1055 822.83328 746.35675 792.5375 820.575 852.99625 901.25725
0.0017 2.5e-07 0.01 0 0.001 591.867045 539.699 570.72375 591.26 614.86375 643.19725 590.76719 538.6175 568.86 591.2225 611.1575 645.5155
0.0017 2.5e-07 0.01 0 0.01 591.815735 538.857 570.42875 590.1 612.8725 647.0085 591.4597 539.51875 570.63375 590.855 613.02 644.522
0.0017 2.5e-07 0.01 0 0.1 592.38608 538.228 570.72 591.9675 614.3275 647.845 593.492845 543.36925 572.83 592.44 612.955 645.986
0.0017 2.5e-07 0.01 0 0.5 591.212515 537.453 569.35 590.0175 613.875 647.54925 592.00966 537.9845 570.62625 591.9375 612.5125 646.58125
0.0017 2.5e-07 0.5 0 0.001 591.867045 539.699 570.72375 591.26 614.86375 643.19725 590.76719 538.6175 568.86 591.2225 611.1575 645.5155
0.0017 2.5e-07 0.5 0 0.01 591.815735 538.857 570.42875 590.1 612.8725 647.0085 591.4597 539.51875 570.63375 590.855 613.02 644.522
0.0017 2.5e-07 0.5 0 0.1 592.38608 538.228 570.72 591.9675 614.3275 647.845 593.492845 543.36925 572.83 592.44 612.955 645.986
0.0017 2.5e-07 0.5 0 0.5 591.212515 537.453 569.35 590.0175 613.875 647.54925 592.00966 537.9845 570.62625 591.9375 612.5125 646.58125
0.0017 2.5e-07 0.01 0.0067 0.001 591.915765 539.699 570.85875 591.2575 615.0325 643.19725 590.780395 538.56075 568.30125 591.335 611.39625 645.054
0.0017 2.5e-07 0.01 0.0067 0.01 591.594115 539.5095 569.87375 590.385 612.21 647.86025 592.12737 536.44575 572.05375 592.125 613.00125 646.783
0.0017 2.5e-07 0.01 0.0067 0.1 593.260555 539.28975 572.58 593.3575 614.5325 649.085 593.9951 543.41425 573.285 593.46 614.46 644.96
0.0017 2.5e-07 0.01 0.0067 0.5 596.47879 545.93875 574.68625 595.8175 617.27375 649.8605 598.310665 546.23675 575.82875 598.2375 619.67125 653.318
0.0017 2.5e-07 0.5 0.0067 0.001 591.81322 539.66975 569.64625 591.335 614.89 643.397 590.876545 538.1655 568.71625 591.2925 611.92375 645.5155
0.0017 2.5e-07 0.5 0.0067 0.01 591.9423 540.84775 570.18375 590.73 612.79375 646.02225 592.00081 539.56925 571.12875 592.3375 613.92125 644.25775
0.0017 2.5e-07 0.5 0.0067 0.1 592.777285 536.59475 572.2925 592.6575 614.86 642.832 596.716305 544.482 575.235 595.935 618.215 650.365
0.0017 2.5e-07 0.5 0.0067 0.5 594.56907 539.90625 570.63375 594.18 618.18875 650.26475 597.793685 544.70475 575.34875 597.355 619.17 652.70625
0.0017 2.5e-07 0.01 0.01333 0.001 591.874195 539.67725 570.20375 591.1675 615.0325 643.13225 590.942235 538.632 568.71625 591.04 611.97875 645.6245
0.0017 2.5e-07 0.01 0.01333 0.01 591.973125 539.54275 569.87375 590.9225 612.8725 648.273 593.587885 541.23625 572.94625 593.055 614.57875 648.08625
0.0017 2.5e-07 0.01 0.01333 0.1 593.678865 537.934 572.11875 593.5925 615.08625 647.42225 602.955615 550.43375 579.0825 600.8975 628.155 659.061
0.0017 2.5e-07 0.01 0.01333 0.5 601.23439 547.289 576.85375 601.0675 625.6375 656.01125 606.89289 553.8025 582.49 607.0075 629.90375 668.546
0.0017 2.5e-07 0.5 0.01333 0.001 591.976735 539.699 570.98625 591.3475 614.60375 644.6595 591.109055 538.186 569.5625 590.99 612.505 645.86775
0.0017 2.5e-07 0.5 0.01333 0.01 593.017925 540.70175 570.74375 591.595 614.3325 646.77525 593.981655 542.735 571.8125 593.3125 613.85625 648.05375
0.0017 2.5e-07 0.5 0.01333 0.1 598.662795 541.6625 575.5475 597.3675 621.12875 655.67475 606.066985 551.99425 583.8625 604.89 628.105 663.3955
0.0017 2.5e-07 0.5 0.01333 0.5 601.315835 548.96775 579.21 599.1575 622.8425 658.89925 609.186085 558.15 586.92125 607.2525 629.8 665.85225
0.0017 2.5e-07 0.01 0.02667 0.001 592.009955 539.699 570.88125 591.335 615.0325 643.13225 591.19131 538.632 569.11625 591.2 612.4825 645.6245
0.0017 2.5e-07 0.01 0.02667 0.01 592.30283 540.14925 570.21375 590.845 613.04375 648.4325 598.87991 544.33025 574.2025 599.12 621.4525 653.08625
0.0017 2.5e-07 0.01 0.02667 0.1 600.593845 543.934 578.28625 601.175 621.675 656.40725 618.201985 564.967 594.7925 618.6525 640.7025 671.873
0.0017 2.5e-07 0.01 0.02667 0.5 609.129045 556.266 587.2575 607.395 632.2875 662.7465 622.323585 565.06675 597.67625 620.6275 646.9975 681.00575
0.0017 2.5e-07 0.5 0.02667 0.001 592.502385 539.74275 570.515 591.8275 615.13625 645.07125 591.99843 538.85375 569.85625 591.9625 612.79125 646.7885
0.0017 2.5e-07 0.5 0.02667 0.01 597.81526 543.5175 574.55625 596.92 620.80375 654.24075 604.108225 549.00225 579.5375 603.1725 627.73875 663.94975
0.0017 2.5e-07 0.5 0.02667 0.1 615.37118 557.03725 591.64 615.2675 637.94375 671.44775 624.796265 566.5735 603.3725 623.665 646.87625 682.254
0.0017 2.5e-07 0.5 0.02667 0.5 616.90276 562.5565 593.81 617.015 639.6075 673.978 625.07552 569.5765 601.82125 623.8525 646.78125 684.436
0.0017 2.5e-07 0.01 0.05333 0.001 592.135825 539.74275 571.37 591.6475 614.9575 643.19725 592.890955 539.2915 569.84875 592.7225 614.6725 649.14975
0.0017 2.5e-07 0.01 0.05333 0.01 594.31253 540.1495 571.56875 592.8875 616.12 653.79525 612.23562 551.18825 583.10375 608.4325 637.55375 683.13675
0.0017 2.5e-07 0.01 0.05333 0.1 609.06824 550.73675 583.30125 609.495 635.56 667.385 644.28802 584.61525 617.23125 644.0875 670.3375 709.48775
0.0017 2.5e-07 0.01 0.05333 0.5 617.844615 559.094 592.74625 618.05 642.66125 675.43325 648.176815 585.485 623.23625 649.45 671.3925 707.26825
0.0017 2.5e-07 0.5 0.05333 0.001 594.03014 540.5725 571.8225 594.205 616.58625 649.4385 595.16038 539.8915 571.8425 594.065 616.01 656.6785
0.0017 2.5e-07 0.5 0.05333 0.01 617.22446 551.19875 590.065 615.3125 646.15625 686.2015 629.042395 556.69225 595.8275 627.3875 660.27875 708.03725
0.0017 2.5e-07 0.5 0.05333 0.1 640.942665 585.88675 616.64625 638.9 664.865 700.22925 657.350475 596.926 631.45125 657.35 683.545 721.06125
0.0017 2.5e-07 0.5 0.05333 0.5 642.21289 583.03975 615.57 640.215 667.66875 707.38425 657.156965 598.1655 631.00875 654.895 680.20375 724.94575
0.0017 2.5e-07 0.01 0.0667 0.001 592.289525 539.74275 570.98625 591.7725 615.11125 643.6235 594.19989 538.59325 570.36375 593.2625 615.48375 654.97975
