m r d s f D_fst_mean D_fst_quantile0.05 D_fst_quantile0.25 D_fst_quantile0.50 D_fst_quantile0.75 D_fst_quantile0.95 HD_fst_mean HD_fst_quantile0.05 HD_fst_quantile0.25 HD_fst_quantile0.50 HD_fst_quantile0.75 HD_fst_quantile0.95
0 2.5e-08 0.01 0 0.1 0.567088614750434 0.448203339161541 0.513594961180568 0.56449817278753 0.620764235056519 0.689787838970684 0.567317273737662 0.454214713550778 0.520507865183875 0.567898446251257 0.617649266943161 0.684998250861803
0 2.5e-08 0.01 0 0.5 0.570153840624403 0.445134614821324 0.518343670995564 0.574869772459481 0.6199693924528 0.688810096969558 0.569634047477372 0.456268058100637 0.521708016949065 0.565842239858722 0.619715968161763 0.686440208065108
0 2.5e-08 0.5 0 0.1 0.567088614750434 0.448203339161541 0.513594961180568 0.56449817278753 0.620764235056519 0.689787838970684 0.567317273737662 0.454214713550778 0.520507865183875 0.567898446251257 0.617649266943161 0.684998250861803
0 2.5e-08 0.5 0 0.5 0.570153840624403 0.445134614821324 0.518343670995564 0.574869772459481 0.6199693924528 0.688810096969558 0.569634047477372 0.456268058100637 0.521708016949065 0.565842239858722 0.619715968161763 0.686440208065108
0 2.5e-08 0.01 0.0067 0.1 0.571670818439249 0.44913865113812 0.521600590142878 0.572289595706023 0.62170615304111 0.692946972422145 0.578940817185508 0.46374260446084 0.530789155738072 0.576895797568869 0.627779810678871 0.701975607205488
0 2.5e-08 0.01 0.0067 0.5 0.576116541735566 0.459942644920883 0.526251773130633 0.573211488852701 0.626672647673637 0.694880894791445 0.57621289393314 0.460838295269719 0.525149861652551 0.575164509462093 0.627245704683384 0.694207610051096
0 2.5e-08 0.5 0.0067 0.1 0.573732565633968 0.446428236066084 0.524841633621721 0.574210579459597 0.624113254797425 0.691418394510173 0.580533109394445 0.459907351490016 0.531669662544371 0.581918320489569 0.631718097137638 0.696928404738707
0 2.5e-08 0.5 0.0067 0.5 0.579085929106139 0.460934284206884 0.527404754428162 0.580161008496624 0.628977869361844 0.69681573712227 0.576909448956008 0.463280952084984 0.524912545710317 0.574663193331208 0.627699486211091 0.6940852444673
0 2.5e-08 0.01 0.01333 0.1 0.576969749793332 0.459407460570245 0.523788740256676 0.577403365497327 0.629113854422465 0.703158686073418 0.585602327360523 0.468965110107243 0.535717434385882 0.587235182325397 0.63694078701463 0.702724205486288
0 2.5e-08 0.01 0.01333 0.5 0.574604957484499 0.457549477383702 0.523418041442586 0.574013900243276 0.627249803573333 0.694964235234871 0.576567322985699 0.461546988389992 0.528432289232995 0.577326677203593 0.624017073178288 0.69137291892066
0 2.5e-08 0.5 0.01333 0.1 0.579874043792877 0.461563098120195 0.529386559516438 0.579122729424059 0.62988761947735 0.697839176523464 0.583249003323481 0.46988633075201 0.533200306644808 0.582386390795544 0.631426357419066 0.707550082394842
