m r d s f D_fst_mean D_fst_quantile0.05 D_fst_quantile0.25 D_fst_quantile0.50 D_fst_quantile0.75 D_fst_quantile0.95 HD_fst_mean HD_fst_quantile0.05 HD_fst_quantile0.25 HD_fst_quantile0.50 HD_fst_quantile0.75 HD_fst_quantile0.95
0.000365 1.05e-06 0.01 0.0042 0.1 0.629561958627621 0.512509523910846 0.591192921713673 0.638829624157643 0.677384407787566 0.717274824070973 0.627132869968252 0.517967027063968 0.586617683942378 0.635468388450093 0.67391518346562 0.719861107684421
0.000365 1.05e-06 0.5 0.0042 0.1 0.629331682433626 0.514056826307111 0.590492410754272 0.638891972817288 0.67495616269275 0.716765095826757 0.626980456123652 0.515806949623517 0.587109296210923 0.634908882504411 0.674015207533902 0.717686531488429
0.000365 1.05e-06 0.01 0.0058 0.1 0.629955656682442 0.51211534449567 0.590565884195331 0.639301928733246 0.674633040655568 0.718167381341747 0.627761663198915 0.517136498598126 0.587639219994898 0.635552590066439 0.674006623043686 0.718185963337778
0.000365 1.05e-06 0.5 0.0058 0.1 0.629577269018856 0.516628290974126 0.59055461475199 0.63891998548339 0.674808889668786 0.716977247204965 0.628387239114241 0.517671623583635 0.587014410094958 0.636570451079798 0.672615239392114 0.717805776470173
0.000365 1.05e-06 0.01 0.0081 0.1 0.630502294697157 0.511676561667924 0.592744133128603 0.638862979136687 0.676917944804803 0.716455374231676 0.629821489601395 0.517714380318365 0.590215249807771 0.637606021603515 0.676216220091785 0.721170161737512
0.000365 1.05e-06 0.5 0.0081 0.1 0.629847704660806 0.5150002578304 0.590959451740666 0.639476623054446 0.676219697652526 0.716001156959505 0.629643794692754 0.520251148266756 0.589584307835254 0.637882127398431 0.673463497316216 0.720089676030631
0.000365 1.05e-06 0.01 0.0113 0.1 0.631754476263788 0.516462885884691 0.594734419631535 0.641219434633294 0.676986621790299 0.716730448188171 0.632456009999365 0.521282386811702 0.594785788183277 0.642333047959484 0.676899940325385 0.722495069652072
0.000365 1.05e-06 0.5 0.0113 0.1 0.631500776436068 0.516211997922764 0.594230273281785 0.640135002279298 0.67838941494394 0.718162133303643 0.632361602206247 0.522303447939665 0.594295019742629 0.638382656658228 0.679363894917199 0.721595656919053
0.000365 1.05e-06 0.01 0.0217 0.1 0.63683782497487 0.519959410369691 0.597149426018289 0.64685762256354 0.683816225419756 0.720006447338734 0.64222835644271 0.53435645955889 0.607711742666694 0.650194399219574 0.686712885403054 0.730949046609451
0.000365 1.05e-06 0.5 0.0217 0.1 0.638905861198948 0.528067683979058 0.601151387113285 0.649364651009545 0.684981884622546 0.723890697062277 0.642029553288445 0.53328253547443 0.60563981427984 0.647693782843003 0.686181473733023 0.728835524787185
0.000365 1.05e-06 0.01 0.0302 0.1 0.641542144719415 0.520258924631053 0.605640796925827 0.652799932707604 0.685349523517525 0.724927697349891 0.649687295395042 0.542870239308788 0.613648751475012 0.657271661890453 0.695055984744796 0.734736123648335
0.000365 1.05e-06 0.5 0.0302 0.1 0.645501790304317 0.528073689252183 0.610013355759032 0.65730816780986 0.6902997159335 0.726829080820916 0.65079843246245 0.5442262612151 0.618475438462607 0.657875571405192 0.693357589059491 0.732335411107335
0.000365 1.05e-06 0.01 0.042 0.1 0.648851332365147 0.526355616739563 0.612823848007293 0.659922818844331 0.695251171116038 0.732299327612155 0.661495325070845 0.555017096837137 0.629605849522075 0.66968787027121 0.705804924181511 0.739841216515773
0.000365 1.05e-06 0.5 0.042 0.1 0.654194001846837 0.542647715525314 0.623290597170614 0.664375860154911 0.696054303591379 0.731815712775373 0.660757153971647 0.554265070016078 0.630049846108758 0.668494219174211 0.702176281674125 0.739201331996926
0.000365 1.05e-06 0.01 0.0583 0.1 0.656142790259912 0.535697468965821 0.621232137791662 0.668980642420729 0.702041843069916 0.738707385532329 0.673419949468252 0.556552699723696 0.644500494457628 0.68414568708981 0.714504263350297 0.747416340102535
0.000365 1.05e-06 0.5 0.0583 0.1 0.665652614149672 0.553555373410904 0.636242938704015 0.676597648818203 0.706550925913062 0.739410349375026 0.67417424847429 0.568132397981602 0.646138339381503 0.682568954405692 0.711200622346939 0.747645062279611
0.000365 1.05e-06 0.01 0.081 0.1 0.66502846561573 0.53726780213023 0.630573624981862 0.675584424578249 0.713098451501445 0.748459108169665 0.688539428669653 0.579386721322937 0.66324499326798 0.70185564527505 0.727081511891708 0.755058202454057
0.000365 1.05e-06 0.5 0.081 0.1 0.677956459014666 0.573934677986324 0.654231272340873 0.686111263934469 0.714826371034091 0.74500429080424 0.686686234430316 0.593020830585099 0.663407422503961 0.69643580037072 0.7211281376269 0.751181685965343
0.000365 1.05e-06 0.01 0.113 0.1 0.678038608549745 0.546718763342715 0.645980604385237 0.693763685112893 0.726257172266031 0.753500574934407 0.704069547592773 0.60657768936226 0.685837647343628 0.713248089665594 0.736792954790561 0.759174154319606
0.000365 1.05e-06 0.5 0.113 0.1 0.691934647456709 0.606865385124414 0.669127272272646 0.697967880549342 0.723919185347094 0.751046943647025 0.698812881286395 0.608701782496306 0.679679772831403 0.705207798580471 0.729223419035106 0.755511128313565
0.000365 1.05e-06 0.01 0.156 0.1 0.689897808530152 0.566095670620904 0.659417108812664 0.707989285126779 0.734961415811598 0.759889518630112 0.717131649456457 0.634332107330544 0.701724806751521 0.725594129961947 0.745620979602448 0.766150968065126
0.000365 1.05e-06 0.5 0.156 0.1 0.703152301353125 0.621095749666681 0.680189811106712 0.710614721428434 0.734462373436541 0.759611384473814 0.709978482485113 0.63114184526936 0.688792142526161 0.718895690329598 0.739635825307999 0.760491627824872
0.000365 1.05e-06 0.01 0.217 0.1 0.70434774184548 0.580669932585673 0.681564152378638 0.721642887773756 0.74365680605153 0.766575020870155 0.730412389478143 0.670840560760647 0.71488812007626 0.735683254825723 0.75277871614548 0.771561811208458
0.000365 1.05e-06 0.5 0.217 0.1 0.714733452155564 0.643025717522414 0.696079152698454 0.719875933887371 0.741772843456881 0.766590446627964 0.721309814983004 0.650843966298155 0.705528357282532 0.727590256330737 0.745294799393176 0.76885674070901
0.000365 1.05e-06 0.01 0.302 0.1 0.718334072149466 0.606490861378178 0.70459592531874 0.731936141967326 0.751237916831669 0.7711105705743 0.739541894767338 0.688403136886797 0.726064091693813 0.744028866833976 0.75818498920426 0.778586943735926
0.000365 1.05e-06 0.5 0.302 0.1 0.724077718828736 0.660869995797926 0.70639581484394 0.730283479234186 0.747793577916769 0.770085639183239 0.73094295327882 0.670970465708664 0.715481949269867 0.736222277572982 0.752493401581956 0.773666335665027
