chr h m sr s r f t window pi_pop1 pi_pop2 dxy fst fst0.025 fst0.05 fst0.10 fst0.25 fst0.5 fst0.75 fst0.90 fst0.95 fst0.975
X 0.5 3.65e-4 0.3 0.3046 1.05e-6 0.1 1549 25000 0.326341078600115 1.21843434343434 5.20670180722892 0.84782316326194 0.650310956648985 0.684468968310216 0.722033759606014 0.785835032735859 0.857595004383995 0.917640353377031 0.954545454545455 0.979591836734694 1
X 0.5 3.65e-4 0.3 0.3046 1.05e-6 0.1 1549 10000 0.206791451520367 0.800413776317391 4.13033383534137 0.876812364000122 0.682081824824792 0.711879987482397 0.751853953981614 0.823064435564436 0.887644178386705 0.942890875358408 0.981649831649832 1 1
A 0.01 3.65e-4 0.3 0.6092 1.05e-6 0.1 1549 1e+05 1.045581179384 4.00426803243705 12.6054983748646 0.788650863897733 0.590600575472432 0.629548682609907 0.661551589896914 0.723092877901537 0.795951379581273 0.859837852004607 0.898088245130074 0.920802604885511 0.946100176411865
A 0.01 3.65e-4 0.3 0.6092 1.05e-6 0.1 1549 50000 0.550804828973843 2.11339833875045 7.56640483929216 0.814679747982901 0.617741840922415 0.650574736802282 0.686303945872221 0.748917748917749 0.823691460055096 0.887905590283402 0.934582323577539 0.952403471681317 0.965511693067384
A 0.01 3.65e-4 0.3 0.6092 1.05e-6 0.1 1549 25000 0.350177991023061 1.24697133852063 5.27178132899964 0.844464610470283 0.642188703444628 0.677173226929229 0.714749967640333 0.783503143095908 0.853523525654673 0.918550368550369 0.959050380964389 0.977727743581402 1
A 0.01 3.65e-4 0.3 0.6092 1.05e-6 0.1 1549 10000 0.228486302429964 0.817804261466233 4.13470566991694 0.872686152425793 0.68710844021403 0.715469630503008 0.748239873821269 0.817059144167346 0.88595041322314 0.940807671030795 0.979591836734694 1 1
X 0.01 3.65e-4 0.3 0.6092 1.05e-6 0.1 1549 1e+05 1.00211560527826 3.84098515273214 12.2718164323963 0.792392605094107 0.583235233836807 0.627246848715214 0.666454483814834 0.734216530835007 0.804128932080692 0.861785980182678 0.902559317515329 0.9241085160521 0.937870647554948
X 0.01 3.65e-4 0.3 0.6092 1.05e-6 0.1 1549 50000 0.500071715433161 2.0079408543264 7.31798025435074 0.820408420350143 0.610049426690413 0.646958546041115 0.692515114983469 0.758652792990142 0.834236837719571 0.890389957635947 0.936077363496718 0.96 0.972972972972973
X 0.01 3.65e-4 0.3 0.6092 1.05e-6 0.1 1549 25000 0.306547619047619 1.21794754776682 5.18001171352075 0.850516130716212 0.658127375654066 0.678230125669479 0.727540500736377 0.793927827897294 0.861521054702873 0.920919665840478 0.96 0.979591836734694 1
X 0.01 3.65e-4 0.3 0.6092 1.05e-6 0.1 1549 10000 0.195030120481928 0.803471461603992 4.08203647925033 0.8781428269421 0.700674982911825 0.727272727272727 0.759241188180647 0.822588023407695 0.887245386192755 0.944444444444444 0.979591836734694 1 1
A 0.5 3.65e-4 0.3 0.6092 1.05e-6 0.1 1549 1e+05 1.04571858864028 3.82163502494828 12.4718457161981 0.792657826185802 0.5864833172147 0.618869408910669 0.666158585257032 0.729021012793832 0.800962887598832 0.869162316616031 0.908573217416193 0.924762607076737 0.943517942455524
A 0.5 3.65e-4 0.3 0.6092 1.05e-6 0.1 1549 50000 0.548587205966724 2.01396495071194 7.48581827309237 0.818481248796776 0.623981381808922 0.644857364663917 0.685067635869775 0.752736955002327 0.832216737463762 0.892790057476156 0.933959107092895 0.955722627887576 0.967918674067867
A 0.5 3.65e-4 0.3 0.6092 1.05e-6 0.1 1549 25000 0.333835341365462 1.19412498478764 5.28030873493976 0.849045515699248 0.650853819933732 0.682669580908329 0.721895030589246 0.790170454545455 0.86038961038961 0.923670668953688 0.960743801652893 0.975893363584799 1
A 0.5 3.65e-4 0.3 0.6092 1.05e-6 0.1 1549 10000 0.222927423981641 0.797036631373981 4.18977995314592 0.876327588475153 0.693158993087257 0.719690447801047 0.755328005328005 0.823165869218501 0.888052657724789 0.945687645687646 0.98153145555743 1 1
X 0.5 3.65e-4 0.3 0.6092 1.05e-6 0.1 1549 1e+05 1.07060218453579 3.82302908359246 12.216947518444 0.78843556036204 0.575244446818242 0.61601063462815 0.656708063581631 0.729407896827434 0.79922686749292 0.857969785849345 0.899948024041497 0.923863784231383 0.943171092782259
X 0.5 3.65e-4 0.3 0.6092 1.05e-6 0.1 1549 50000 0.557595573440644 1.99716480702396 7.25347920858484 0.814208646717028 0.600578440827413 0.640053218952301 0.68332782369146 0.746239217336419 0.823092650033016 0.893711002092069 0.93174025974026 0.956046271609186 0.97227027027027
X 0.5 3.65e-4 0.3 0.6092 1.05e-6 0.1 1549 25000 0.336375395228514 1.1870007926346 5.11871227364185 0.846501965513469 0.642318464463744 0.681690500510725 0.715303446553447 0.783216783216783 0.855788397648863 0.920266176208964 0.96 0.979591836734694 1
X 0.5 3.65e-4 0.3 0.6092 1.05e-6 0.1 1549 10000 0.217950560505892 0.785074080848729 4.00832075788062 0.874984793654967 0.684548499176159 0.712568220801497 0.758363251081417 0.818181818181818 0.886808733738927 0.943158721359941 0.979591836734694 1 1
A 0.01 3.65e-4 0.3 0.0002 1.05e-6 0.1 1549 1e+05 2.93995859213251 4.80273752012882 11.0574677938808 0.617968632707231 0.220070558428492 0.23447595534909 0.341964344574932 0.463911750899703 0.655637116506682 0.765612867885595 0.866094283075415 0.889172685590973 0.912965838509317
A 0.01 3.65e-4 0.3 0.0002 1.05e-6 0.1 1549 50000 1.62629399585921 2.60649978041282 6.28864734299517 0.616280232403778 0.12381285894383 0.195150304241213 0.260388640485728 0.465753424657534 0.662837162837163 0.791784123234483 0.887813529673221 0.918330567336652 0.942710170487948
A 0.01 3.65e-4 0.3 0.0002 1.05e-6 0.1 1549 25000 1.11766735679779 1.68064705021227 4.27969001610306 0.616235359318435 0.090939486045869 0.166193181818182 0.221973375461748 0.43663961038961 0.665334665334665 0.828212213318596 0.904580345028106 0.941779298545766 0.956254272043746
A 0.01 3.65e-4 0.3 0.0002 1.05e-6 0.1 1549 10000 0.845065562456867 1.22610159566681 3.33152173913043 0.622302637885514 0.0356421356421357 0.113042276872064 0.212487512487512 0.443203463203463 0.6826801517067 0.835795454545454 0.925874125874126 0.958245920745921 0.996314496314496
X 0.01 3.65e-4 0.3 0.0002 1.05e-6 0.1 1549 1e+05 2.55505226480836 4.65077605321508 10.4075203252033 0.607340997958305 0.207955780660977 0.252262017693771 0.327378813760186 0.429486620761789 0.637611498821463 0.782467532467533 0.866250304950557 0.888548546136095 0.922919610452078
X 0.01 3.65e-4 0.3 0.0002 1.05e-6 0.1 1549 50000 1.52090592334495 2.75321507760532 6.20335365853659 0.601708698118211 0.144788824620757 0.186400955366473 0.281949098852614 0.405777895573814 0.637662337662338 0.80595427963849 0.883271184261283 0.926224327000845 0.954144385026738
X 0.01 3.65e-4 0.3 0.0002 1.05e-6 0.1 1549 25000 1.00383275261324 1.87413155949741 4.20040650406504 0.585584295080198 0.0707292707292707 0.132008251488771 0.223876123876124 0.391608391608392 0.594668489405332 0.823232323232323 0.907718696397942 0.951017371375428 0.977733226410051
X 0.01 3.65e-4 0.3 0.0002 1.05e-6 0.1 1549 10000 0.729442508710801 1.40842572062084 3.2609756097561 0.590383178946472 0.0663223140495868 0.140623862119189 0.237056277056277 0.371212121212121 0.621581670362158 0.821830343569474 0.913554593554594 0.960379446640316 0.982704946385334
A 0.5 3.65e-4 0.3 0.0002 1.05e-6 0.1 1549 1e+05 3.01959084604716 4.82840541335687 10.9337580906149 0.61064362511228 0.214140597653359 0.26551314719156 0.341556558017762 0.463140353622281 0.65143667582692 0.752723844967314 0.859632962095729 0.887584941295586 0.910466514916243
A 0.5 3.65e-4 0.3 0.0002 1.05e-6 0.1 1549 50000 1.68463938973648 2.63570167696381 6.23745954692557 0.60968625977163 0.111064782674952 0.169132900571045 0.272801351191182 0.460344474248826 0.648485537179163 0.785000593733566 0.886238504558134 0.92182397792581 0.942807706696596
A 0.5 3.65e-4 0.3 0.0002 1.05e-6 0.1 1549 25000 1.14320388349515 1.70182406590174 4.24312297734628 0.609704866050534 0.0337662337662338 0.155242153679654 0.224187577128754 0.42652021990865 0.657785903416971 0.817003265096485 0.899604743083004 0.938647380563548 0.952380952380952
A 0.5 3.65e-4 0.3 0.0002 1.05e-6 0.1 1549 10000 0.863210818307906 1.24919093851133 3.31017394822006 0.614947594332185 0.0292846916862665 0.11127210555402 0.214991530208922 0.428571428571429 0.661107313738893 0.828449197860963 0.923076923076923 0.957765918292234 0.975429975429975
X 0.5 3.65e-4 0.3 0.0002 1.05e-6 0.1 1549 1e+05 2.52223032069971 4.62229437229437 10.3136692176871 0.607752696797108 0.229815372421006 0.26280891318162 0.325123685837972 0.432974623650558 0.636991483992421 0.778459325690596 0.86374943163255 0.88847728147339 0.925544308632544
X 0.5 3.65e-4 0.3 0.0002 1.05e-6 0.1 1549 50000 1.50072886297376 2.74296536796537 6.13010204081633 0.601860114370538 0.143254191628805 0.21680141051002 0.2815668836077 0.411399619326389 0.642589156874871 0.805241434691899 0.886905443791132 0.92777573096722 0.955058099794942
X 0.5 3.65e-4 0.3 0.0002 1.05e-6 0.1 1549 25000 0.993440233236152 1.86448670377242 4.15911989795918 0.586941568713114 0.0697902843425231 0.183441558441558 0.2301771617738 0.40194309822409 0.597288676236045 0.806785971964543 0.908133971291866 0.953573164803111 0.979308074626312
X 0.5 3.65e-4 0.3 0.0002 1.05e-6 0.1 1549 10000 0.709001457725947 1.39185219542362 3.20397534013605 0.591217203457172 0.0671968095329618 0.142159242626532 0.244240675962184 0.373032643032643 0.605563413484206 0.818605307735742 0.91737012987013 0.963024352926176 0.988013698630137
A 0.01 3.65e-4 0.3 0.0004 1.05e-6 0.1 1549 1e+05 2.97478991596639 4.81305704099822 10.9169730392157 0.612964942227419 0.221548193859558 0.268182370820669 0.340740984903421 0.451262014821337 0.648304674414335 0.762107985730768 0.864190240862625 0.889091859865791 0.911637563303553
A 0.01 3.65e-4 0.3 0.0004 1.05e-6 0.1 1549 50000 1.64810924369748 2.60531788472965 6.23784722222222 0.612326659964603 0.123983799991491 0.199471861471861 0.268172336223696 0.437467765614866 0.661888027011222 0.790583229579901 0.890425208203084 0.91707237984945 0.94300277911389
A 0.01 3.65e-4 0.3 0.0004 1.05e-6 0.1 1549 25000 1.11554621848739 1.67847593582888 4.23304738562091 0.611807796925647 0.104105412166625 0.176489028213166 0.22062123922589 0.420776193503466 0.672624352771412 0.82050685887003 0.906752606560905 0.942318220701454 0.959371413095345
A 0.01 3.65e-4 0.3 0.0004 1.05e-6 0.1 1549 10000 0.853466386554622 1.22043969102793 3.30810866013072 0.618723839316122 0.0904641654641655 0.110126495985457 0.211138861138861 0.427711177711178 0.680709175311356 0.834198667711599 0.927972027972028 0.957876334192124 0.998157248157248
X 0.01 3.65e-4 0.3 0.0004 1.05e-6 0.1 1549 1e+05 2.60163468372424 4.63063470526157 10.2411898839138 0.603523234835871 0.197618050152612 0.262004050994877 0.332618837473206 0.430155210643016 0.629313543599258 0.772472069415301 0.863789973467393 0.888444888444888 0.915258654389089
X 0.01 3.65e-4 0.3 0.0004 1.05e-6 0.1 1549 50000 1.53375977256574 2.74076586763154 6.1327736318408 0.603657961181672 0.148423005565863 0.186147186147186 0.297916848252419 0.415151515151515 0.628665310593021 0.806659505907626 0.872620530154777 0.922362309223623 0.950534759358289
X 0.01 3.65e-4 0.3 0.0004 1.05e-6 0.1 1549 25000 1.0044420753376 1.85202774008744 4.14707711442786 0.587752740362778 0.0699300699300699 0.131868131868132 0.232323232323232 0.410271546635183 0.603049124788255 0.810869802466441 0.90566037735849 0.951871657754011 0.978858350951374
X 0.01 3.65e-4 0.3 0.0004 1.05e-6 0.1 1549 10000 0.743958777540867 1.38376300316599 3.20605306799337 0.590378394552233 0.0406926406926407 0.127804014167651 0.230710466004584 0.371212121212121 0.633343400785261 0.821830343569474 0.912457912457913 0.960474308300395 0.983050847457627
A 0.5 3.65e-4 0.3 0.0004 1.05e-6 0.1 1549 1e+05 2.97630834512023 4.81315631563156 10.9318275577558 0.612137050111038 0.219941323444368 0.267652084757348 0.333879685383475 0.455005040621479 0.645400167860193 0.754856660478946 0.860564654848234 0.888021804353463 0.911474067146621
A 0.5 3.65e-4 0.3 0.0004 1.05e-6 0.1 1549 50000 1.66654879773692 2.62683768376838 6.25618811881188 0.611681617774444 0.138684160414366 0.199246753246753 0.261455117915792 0.438677840159204 0.652407738549876 0.790738192849861 0.888704101653742 0.919381400208986 0.943197851531185
A 0.5 3.65e-4 0.3 0.0004 1.05e-6 0.1 1549 25000 1.12606082036775 1.67836783678368 4.23576732673267 0.614682786508639 0.104012172831151 0.166785536867504 0.229392649903288 0.42652021990865 0.667832167832168 0.824140890355489 0.904090909090909 0.94267750213858 0.956823877876509
A 0.5 3.65e-4 0.3 0.0004 1.05e-6 0.1 1549 10000 0.839462517680339 1.22704770477048 3.2865099009901 0.6185924341703 0.027020202020202 0.123329682365827 0.204479418886199 0.428571428571429 0.672220513050963 0.835864799570508 0.93006993006993 0.958318764568764 0.999385749385749
X 0.5 3.65e-4 0.3 0.0004 1.05e-6 0.1 1549 1e+05 2.52738712065137 4.56484534463809 10.289615716753 0.608983097594095 0.213875326551383 0.254491106832971 0.325934304839277 0.429486620761789 0.637150728059819 0.779220779220779 0.868653686704851 0.888496717290492 0.918421818681559
X 0.5 3.65e-4 0.3 0.0004 1.05e-6 0.1 1549 50000 1.50536639526277 2.67757889778615 6.13838514680484 0.607519768490433 0.163950335378907 0.192916174734357 0.281887877806245 0.420299445777153 0.644774273345702 0.810440373958289 0.889024279051282 0.926184001184001 0.950295159386068
X 0.5 3.65e-4 0.3 0.0004 1.05e-6 0.1 1549 25000 0.979644707623982 1.80538546082588 4.14194732297064 0.593552328122526 0.0776223776223776 0.147532467532468 0.247948138097392 0.391608391608392 0.628771228771229 0.810869802466441 0.908708133971292 0.954594069032572 0.979577908831275
X 0.5 3.65e-4 0.3 0.0004 1.05e-6 0.1 1549 10000 0.712250185048112 1.35076150102057 3.1986183074266 0.597478522649987 0.064519030752797 0.142857142857143 0.244112285309176 0.371948051948052 0.636363636363636 0.835283528352835 0.913920153920154 0.970843998440493 0.989041095890411
A 0.01 3.65e-4 0.3 0.0009 1.05e-6 0.1 1549 1e+05 2.89712153518124 4.95854063018242 10.8867122719735 0.605224862285044 0.240190660403426 0.264639552064702 0.315975286849073 0.454962894248609 0.619590935380409 0.762171984394207 0.860486048604861 0.89064558629776 0.913954958898779
A 0.01 3.65e-4 0.3 0.0009 1.05e-6 0.1 1549 50000 1.63432835820896 2.72078998944671 6.22740464344942 0.607058268205665 0.177787729511867 0.228618228618229 0.284375418396037 0.413986013986014 0.63986013986014 0.790264853256979 0.887041016537419 0.929752066115702 0.946176817834572
A 0.01 3.65e-4 0.3 0.0009 1.05e-6 0.1 1549 25000 1.10820895522388 1.81094527363184 4.23735489220564 0.600584414213606 0.105830339872893 0.169044070683415 0.2321083172147 0.395021645021645 0.654135338345865 0.818181818181818 0.904545454545455 0.945054945054945 0.956937799043062
A 0.01 3.65e-4 0.3 0.0009 1.05e-6 0.1 1549 10000 0.843816631130064 1.31433740388964 3.26772388059702 0.601913699131603 0.0909090909090909 0.12987012987013 0.206349206349206 0.393532641854789 0.665734265734266 0.824085005903188 0.933884297520661 0.958041958041958 1
X 0.01 3.65e-4 0.3 0.0009 1.05e-6 0.1 1549 1e+05 2.62072172619048 4.36813446969697 10.4424913194444 0.623993072156322 0.19447039973014 0.267203438807597 0.332622259848335 0.484881706251246 0.643739409149609 0.789755989562436 0.863302997167758 0.897693417456028 0.922150335800068
X 0.01 3.65e-4 0.3 0.0009 1.05e-6 0.1 1549 50000 1.57142857142857 2.5150726010101 6.18923611111111 0.624712551768195 0.162556561085973 0.188311688311688 0.316339810772473 0.460426938228832 0.646584162713195 0.822617976083323 0.890514089557152 0.928746618096939 0.944436611775321
X 0.01 3.65e-4 0.3 0.0009 1.05e-6 0.1 1549 25000 1.04278273809524 1.72214330808081 4.25021701388889 0.614204359361868 0.0952597402597403 0.191341991341991 0.250029515938607 0.41758562832943 0.649814816605583 0.825307917888563 0.926973290214397 0.958136363636364 0.980236305048335
X 0.01 3.65e-4 0.3 0.0009 1.05e-6 0.1 1549 10000 0.77734375 1.28661616161616 3.29047309027778 0.617626627225222 0.0958791535347498 0.181818181818182 0.248328604909338 0.427006397408089 0.650559743965777 0.847547974413646 0.941821593041105 0.970865187395115 0.983782214998839
A 0.5 3.65e-4 0.3 0.0009 1.05e-6 0.1 1549 1e+05 3.04861630516081 4.80009519276535 10.6917539267016 0.596482581325562 0.227803291079864 0.252270353633721 0.329752551974774 0.436870780635487 0.62534435261708 0.750983890463796 0.841843088418431 0.877653715106187 0.903502341042011
A 0.5 3.65e-4 0.3 0.0009 1.05e-6 0.1 1549 50000 1.71802543006731 2.62843090591782 6.17670157068063 0.594059145018109 0.137084964724716 0.194935405964291 0.267779839208411 0.402165594094051 0.639455782312925 0.779059699989933 0.881693648816936 0.909808644453366 0.928939393939394
A 0.5 3.65e-4 0.3 0.0009 1.05e-6 0.1 1549 25000 1.18193717277487 1.71759479612883 4.25 0.593868011974028 0.0497073349186025 0.155950606770279 0.217068645640074 0.398890200708382 0.649859943977591 0.819317503915883 0.899209486166008 0.938030432641211 0.95352016404648
A 0.5 3.65e-4 0.3 0.0009 1.05e-6 0.1 1549 10000 0.890613313388183 1.24186895129303 3.26843368237347 0.600744568604357 0.0497073349186025 0.111274233013363 0.201248364039062 0.404009034443817 0.654289372599232 0.835077751196172 0.93006993006993 0.958187645687646 0.981572481572482
X 0.5 3.65e-4 0.3 0.0009 1.05e-6 0.1 1549 1e+05 2.61243386243386 4.44652877986211 10.237323633157 0.615046305472285 0.216347236547526 0.263237571926185 0.330871985157699 0.47010079472766 0.641376167691957 0.764465900591555 0.859974140806868 0.886157686157686 0.915822078667928
X 0.5 3.65e-4 0.3 0.0009 1.05e-6 0.1 1549 50000 1.57993197278912 2.63019079685746 6.14362874779541 0.612604923913057 0.16358708038624 0.204919583727531 0.314415171255044 0.451191192913047 0.64040404040404 0.797202797202797 0.874719800747198 0.915606629498995 0.931426373665238
X 0.5 3.65e-4 0.3 0.0009 1.05e-6 0.1 1549 25000 1.03892668178382 1.77986211319545 4.19973544973545 0.601279659795676 0.127097614165283 0.188744588744589 0.250236127508855 0.411836485661989 0.64 0.808163265306122 0.903216482765355 0.945500268554351 0.97098247916211
X 0.5 3.65e-4 0.3 0.0009 1.05e-6 0.1 1549 10000 0.781557067271353 1.32331248997916 3.24228395061728 0.603756035944213 0.111986178958656 0.144849670877068 0.242840400851451 0.427128427128427 0.637291280148423 0.821818181818182 0.914057239057239 0.96 0.974958632101489
A 0.01 3.65e-4 0.3 0.0030 1.05e-6 0.1 1549 1e+05 2.71357850070721 4.80205520552055 10.8680899339934 0.619718143935342 0.152891178219874 0.227274221353867 0.347674552531895 0.478979056657628 0.661016536016536 0.77058752197638 0.856296459203069 0.8817243516482 0.908290573410845
A 0.01 3.65e-4 0.3 0.0030 1.05e-6 0.1 1549 50000 1.59370579915134 2.71272127212721 6.37314356435644 0.61968423633014 0.139207491350348 0.182171148353721 0.276334694717048 0.438804838520463 0.669301712779974 0.792662152499836 0.895621632680897 0.911618201178806 0.92940947039973
A 0.01 3.65e-4 0.3 0.0030 1.05e-6 0.1 1549 25000 1.10714285714286 1.76837683768377 4.3891295379538 0.621147465739023 0.143548556706451 0.180843416601613 0.264473266666124 0.416066606660666 0.662340450446934 0.82229907773386 0.904917355371901 0.942669272475098 0.957212215029552
A 0.01 3.65e-4 0.3 0.0030 1.05e-6 0.1 1549 10000 0.828147100424328 1.31938193819382 3.37097772277228 0.621342124984586 0.117279122392759 0.151400113623373 0.24512678637509 0.431040313852814 0.675206534855658 0.835715564907882 0.922707481198047 0.958318764568764 0.972934362934363
X 0.01 3.65e-4 0.3 0.0030 1.05e-6 0.1 1549 1e+05 2.54086892488954 4.40901280849734 10.53125 0.634155507245659 0.201835545875281 0.243670327124924 0.339171050244876 0.505490870771971 0.681514812870745 0.787666019854171 0.863539401774696 0.886015392058104 0.937985675574466
X 0.01 3.65e-4 0.3 0.0030 1.05e-6 0.1 1549 50000 1.56793078055965 2.44642299281475 6.22873711340206 0.633164042506906 0.103733766233766 0.192655732374042 0.291614059177146 0.481786561264822 0.707238497936172 0.803428281989328 0.892929292929293 0.927458982206072 0.937948815889992
X 0.01 3.65e-4 0.3 0.0030 1.05e-6 0.1 1549 25000 1.02835051546392 1.58708216182443 4.27094072164948 0.633098930012543 0.057220757246138 0.127132867132867 0.229694908266337 0.439828419755427 0.711496154119105 0.846726947252792 0.916515151515152 0.946205533596838 0.979591836734694
X 0.01 3.65e-4 0.3 0.0030 1.05e-6 0.1 1549 10000 0.769698085419735 1.16932208684786 3.22809278350515 0.636938818610251 0.0481331168831169 0.133701298701299 0.186838978015449 0.403998457081422 0.725649350649351 0.850624019806516 0.932995361881135 0.96 0.991494845360825
A 0.5 3.65e-4 0.3 0.0030 1.05e-6 0.1 1549 1e+05 3.02809233449477 4.26940133037694 11.1797510162602 0.637127476804158 0.263878860208402 0.304107170011233 0.350373197816676 0.498924585943076 0.670893021746092 0.786436285448241 0.859972653959487 0.884379986289839 0.899765845818477
A 0.5 3.65e-4 0.3 0.0030 1.05e-6 0.1 1549 50000 1.7212543554007 2.25720620842572 6.50724085365854 0.649282957597111 0.204870536222226 0.227985385741578 0.335480885750913 0.489862250425631 0.712555818565671 0.81873078612209 0.891239860112041 0.909090909090909 0.915872473130796
A 0.5 3.65e-4 0.3 0.0030 1.05e-6 0.1 1549 25000 1.1970818815331 1.44650776053215 4.55957825203252 0.647826496425971 0.0804027132784854 0.188833346531517 0.264951931185697 0.48003848003848 0.723064202286467 0.845474074797383 0.906709090909091 0.925045418782634 0.942731092436975
A 0.5 3.65e-4 0.3 0.0030 1.05e-6 0.1 1549 10000 0.876088850174216 1.0369549150037 3.51384654471545 0.643299002742599 0.0290662785490372 0.0941986078764194 0.252647221630828 0.462983421445811 0.72979797979798 0.868821477030432 0.923076923076923 0.955155370944844 0.969748900293255
X 0.5 3.65e-4 0.3 0.0030 1.05e-6 0.1 1549 1e+05 2.45786516853933 4.19424582907729 10.7003745318352 0.647979046572814 0.167976993431572 0.253230915426037 0.366527978325915 0.538658074778069 0.698633744870589 0.793014258659428 0.864670982754723 0.892192736097695 0.930468008846298
X 0.5 3.65e-4 0.3 0.0030 1.05e-6 0.1 1549 50000 1.48956661316212 2.37368062648962 6.49016853932584 0.656375912122521 0.142561354442875 0.191396103896104 0.358640748915004 0.528933733066873 0.701926925813912 0.822617273436945 0.891108038799763 0.932342899818628 0.945219568567026
X 0.5 3.65e-4 0.3 0.0030 1.05e-6 0.1 1549 25000 1.03370786516854 1.5097037793667 4.46371722846442 0.653664587218 0.0749350649350649 0.113744588744589 0.249239332096475 0.492664684712877 0.715845586919967 0.844120845986518 0.9226519611144 0.951020065686956 0.970692479313169
X 0.5 3.65e-4 0.3 0.0030 1.05e-6 0.1 1549 10000 0.79414125200642 1.0936329588015 3.43796816479401 0.666804766320953 0.040897170252978 0.105627705627706 0.24025974025974 0.513636363636364 0.749047591064398 0.853039006448097 0.947514873718082 0.96 0.988513513513513
A 0.01 3.65e-4 0.3 0.0042 1.05e-6 0.1 1549 1e+05 2.70570054945055 4.45367132867133 10.8721955128205 0.635669110897151 0.208306422130149 0.257358421126753 0.350339499081933 0.509538176802218 0.679422591086725 0.783502506106837 0.859286371441572 0.880262017876998 0.899173050861521
A 0.01 3.65e-4 0.3 0.0042 1.05e-6 0.1 1549 50000 1.56009615384615 2.49417249417249 6.46644631410256 0.645448225595236 0.193014030481024 0.242205809457718 0.346438298271976 0.493767181723386 0.691430616627467 0.80933971526755 0.894949494949495 0.912254684272161 0.929968516332153
A 0.01 3.65e-4 0.3 0.0042 1.05e-6 0.1 1549 25000 1.07331730769231 1.66579254079254 4.50430689102564 0.646281244380361 0.156048951048951 0.214511575381141 0.330261755982377 0.470543846468161 0.67817896389325 0.836016414141414 0.918034674684921 0.944285714285714 0.960321257689679
A 0.01 3.65e-4 0.3 0.0042 1.05e-6 0.1 1549 10000 0.798076923076923 1.18480477855478 3.44871794871795 0.636238819521382 0.0546994671994672 0.110092449922958 0.243218137794409 0.450797674441678 0.704353710805324 0.857142857142857 0.933938788484243 0.959416666666667 0.98582977767797
X 0.01 3.65e-4 0.3 0.0042 1.05e-6 0.1 1549 1e+05 2.46624022743426 4.30981456354591 10.9739842454395 0.651716376534378 0.19021719021719 0.231022498628132 0.311464397671294 0.51237334094477 0.705157699443414 0.811368004193116 0.876623376623377 0.920787287246914 0.937238493723849
X 0.01 3.65e-4 0.3 0.0042 1.05e-6 0.1 1549 50000 1.50124378109453 2.27310417608925 6.41231343283582 0.66201195397411 0.127536058411634 0.194715629198388 0.316017316017316 0.521859328790022 0.731271660890429 0.843506493506494 0.910179640718563 0.936507936507937 0.948439620081411
X 0.01 3.65e-4 0.3 0.0042 1.05e-6 0.1 1549 25000 1.03002842928216 1.47384290667873 4.49201907131012 0.668359133860126 0.046953046953047 0.127272727272727 0.227863046044864 0.523510971786834 0.743181818181818 0.876623376623377 0.93986013986014 0.966942148760331 0.979591836734694
X 0.01 3.65e-4 0.3 0.0042 1.05e-6 0.1 1549 10000 0.756218905472637 1.03444896728479 3.40972222222222 0.676779614927345 0.0508658008658009 0.114885114885115 0.185383244206774 0.515584415584416 0.776507075014538 0.897360703812317 0.96 0.979591836734694 1
A 0.5 3.65e-4 0.3 0.0042 1.05e-6 0.1 1549 1e+05 3.08786525974026 4.14213154269972 11.2597064393939 0.647574826957685 0.209313608926285 0.267555942599674 0.389499856804395 0.540357876402225 0.679306407877836 0.788457496306334 0.863942678520684 0.88496288232436 0.898093523761973
A 0.5 3.65e-4 0.3 0.0042 1.05e-6 0.1 1549 50000 1.78997564935065 2.1510847107438 6.57623106060606 0.664830017742253 0.20278997318471 0.243967230521901 0.378121878121878 0.539737436476567 0.718695911952619 0.813957370313303 0.892885135508086 0.911995129440172 0.921491422105572
A 0.5 3.65e-4 0.3 0.0042 1.05e-6 0.1 1549 25000 1.28348214285714 1.35726584022039 4.6953125 0.676663017716474 0.177463129520583 0.224347570237981 0.311470535879985 0.553049394677462 0.727560589453173 0.852042694147957 0.912158317872604 0.936863136863137 0.954882240906768
A 0.5 3.65e-4 0.3 0.0042 1.05e-6 0.1 1549 10000 0.960430194805195 0.970041322314049 3.67874053030303 0.684139439412105 0.119346171070309 0.160797074322573 0.270538838720657 0.533393301803719 0.760376878023937 0.874942704354469 0.934416926049157 0.95728668261563 0.9745085995086
X 0.5 3.65e-4 0.3 0.0042 1.05e-6 0.1 1549 1e+05 2.49945612762872 4.15120750653746 11.1318739424704 0.673353332338129 0.250829436542021 0.313600204939669 0.421272307688651 0.569183551678081 0.706529581529582 0.807080708070807 0.870406774005326 0.926862914778552 0.940059205126706
X 0.5 3.65e-4 0.3 0.0042 1.05e-6 0.1 1549 50000 1.53861493836113 2.23419473927088 6.67999153976311 0.689682387345678 0.214207693914411 0.309150902108115 0.40026135537724 0.580839450404668 0.732949170035263 0.845376845376845 0.912928060928833 0.936847107239857 0.950177095631641
X 0.5 3.65e-4 0.3 0.0042 1.05e-6 0.1 1549 25000 1.07922407541697 1.42616520535302 4.73181049069374 0.700990434460071 0.122693676979391 0.218654073199528 0.369810344394484 0.612640692640693 0.756643356643357 0.864197530864197 0.936916868442292 0.96 0.978931699529706
