chr h m sr s r f t window pi_pop1 pi_pop2 dxy fst fst0.025 fst0.05 fst0.10 fst0.25 fst0.5 fst0.75 fst0.90 fst0.95 fst0.975
A 0.01 3.65e-4 0.3 0.1218 1.05e-6 0.1 1549 10000 0.325285714285714 0.832 3.3313125 0.740321333044439 0 0.107142857142857 0.320610609538095 0.680945754925347 0.83022039004281 0.913131313131313 0.972972972972973 1 1
X 0.01 3.65e-4 0.3 0.1218 1.05e-6 0.1 1549 1e+05 1.14335714285714 3.86224242424242 12.1165625 0.779784150107862 0.567156954087709 0.592104471617709 0.636336390881845 0.718480707578272 0.791114219956725 0.861031882264469 0.900807399763232 0.922377443170007 0.94436458060331
X 0.01 3.65e-4 0.3 0.1218 1.05e-6 0.1 1549 50000 0.599928571428571 2.01230303030303 7.27577083333333 0.806726494904826 0.557917734148391 0.607690013804565 0.659723680574744 0.744512217655679 0.828299911675227 0.888271147719464 0.928450535639476 0.948297494854872 0.965963167194736
X 0.01 3.65e-4 0.3 0.1218 1.05e-6 0.1 1549 25000 0.35375 1.20215151515151 5.08677083333333 0.836645356737989 0.565525108322433 0.648640458640459 0.699702085402185 0.782189557018324 0.857142857142857 0.916580548245848 0.956659307781885 0.973042273042273 1
X 0.01 3.65e-4 0.3 0.1218 1.05e-6 0.1 1549 10000 0.234821428571429 0.791909090909091 3.9844375 0.860647319760574 0.555077922077922 0.677860560492139 0.73491160174225 0.815842038396386 0.886917960088692 0.939965694682676 0.975609756097561 1 1
A 0.5 3.65e-4 0.3 0.1218 1.05e-6 0.1 1549 1e+05 1.17839285714286 3.93242424242424 12.4364791666667 0.779969994448001 0.537478109808207 0.591542260556345 0.64269796414813 0.714458144294806 0.79565152420801 0.855910293410293 0.904947373709463 0.925114646793241 0.94653350887897
A 0.5 3.65e-4 0.3 0.1218 1.05e-6 0.1 1549 50000 0.618357142857143 2.05225757575758 7.47202083333333 0.805948656125883 0.576820749018424 0.610053173811897 0.654068511198946 0.742991379279237 0.825210631662245 0.889098948813764 0.930592613253692 0.951908128428567 0.96572899655235
A 0.5 3.65e-4 0.3 0.1218 1.05e-6 0.1 1549 25000 0.381214285714286 1.21937878787879 5.26047916666667 0.836305043334081 0.609222315912243 0.657747921302908 0.691098222166183 0.77573872451692 0.858645376855118 0.915930667433832 0.95619179234513 0.979591836734694 1
A 0.5 3.65e-4 0.3 0.1218 1.05e-6 0.1 1549 10000 0.256107142857143 0.820772727272727 4.15772916666667 0.861697994353664 0.642879728023397 0.688009717812506 0.722833647001064 0.809384164222874 0.88112064884508 0.936184647362799 0.979591836734694 1 1
X 0.5 3.65e-4 0.3 0.1218 1.05e-6 0.1 1549 1e+05 1.09585714285714 3.85027272727273 12.0643125 0.782611492520261 0.549650013787291 0.601522731804422 0.648808738976466 0.71550784186973 0.793644911351918 0.85876909636364 0.900208551914255 0.923102664206959 0.937570587005019
X 0.5 3.65e-4 0.3 0.1218 1.05e-6 0.1 1549 50000 0.576678571428571 2.01242424242424 7.20204166666667 0.809814256793814 0.58376792478355 0.616529366156232 0.671151071151071 0.747547858124781 0.82396004211248 0.88756060369096 0.931387322355064 0.952380952380952 0.966927324824173
