m r d s f D_pi1_mean D_pi1_quantile0.05 D_pi1_quantile0.25 D_pi1_quantile0.50 D_pi1_quantile0.75 D_pi1_quantile0.95 HD_pi1_mean HD_pi1_quantile0.05 HD_pi1_quantile0.25 HD_pi1_quantile0.50 HD_pi1_quantile0.75 HD_pi1_quantile0.95
0.000365 1.05e-06 0.01 0.0081 0.1 289.644684385382 179.810714285715 223.446428571428 275.035714285714 340.357142857143 446.203571428571 266.783715351812 146.996428571429 200.258928571428 258.660714285714 317.776785714286 401.732142857143
0.000365 1.05e-06 0.5 0.0081 0.1 283.945079365079 162.9 230.321428571429 275.857142857143 330.571428571429 426.7 275.099681996086 148.1 216 266.553571428572 325.901785714285 428.75
0.000365 1.05e-06 0.01 0.0113 0.1 274.026016009852 164.357142857143 216.357142857143 260.196428571428 316.767857142857 439.848214285714 263.260971786834 148.689285714286 202.482142857142 262.535714285714 308.178571428572 397.878571428571
0.000365 1.05e-06 0.5 0.0113 0.1 283.19051948052 170.957142857143 221.464285714286 273.75 328.839285714286 450.753571428571 270.333614548181 156.857142857143 211.678571428571 265.035714285714 319 411.5
0.000365 1.05e-06 0.01 0.0217 0.1 262.4925898931 153.875 201.696428571429 247.285714285714 302.5 424.2625 249.951144094001 145.15 196.875 239.839285714285 294.758928571428 377.630357142857
0.000365 1.05e-06 0.5 0.0217 0.1 269.925789473684 161.810714285715 210.535714285714 255.928571428571 314.821428571428 419.292857142856 259.469027093596 147.989285714285 203.008928571429 252.839285714286 306.883928571428 401.805357142857
0.000365 1.05e-06 0.01 0.0302 0.1 252.33393866021 143.630357142857 201.419642857143 239.125 293.776785714285 412.992857142857 241.945683173451 139.821428571428 188.267857142858 236.821428571429 285.196428571428 365.803571428572
0.000365 1.05e-06 0.5 0.0302 0.1 262.282748184019 154.869642857143 204.401785714285 251.375 307.6875 408.153571428571 253.002789400279 147.478571428571 201.714285714286 244.857142857143 292.892857142857 392.95
0.000365 1.05e-06 0.01 0.042 0.1 236.277045769764 142.548214285715 182.044642857142 222.5 276.223214285714 385.875 229.608882365732 135.728571428571 181.142857142857 219.928571428571 270.321428571429 350.821428571428
0.000365 1.05e-06 0.5 0.042 0.1 254.1761543015 150.15 197.866071428571 242.821428571428 294.6875 385.103571428571 245.431970686915 142.35 193 235.214285714286 287.607142857143 382.935714285714
0.000365 1.05e-06 0.01 0.0583 0.1 223.524253179533 129.610714285715 176.607142857143 210.285714285714 258.946428571428 349.396428571429 221.824183006536 133.335714285715 173.607142857143 210 257.321428571429 340.421428571428
0.000365 1.05e-06 0.5 0.0583 0.1 244.785241533436 147.178571428572 188.553571428572 231.535714285714 286.017857142857 386.125 234.904643645538 140.285714285714 181.919642857143 225.267857142857 271.446428571429 375.991071428571
0.000365 1.05e-06 0.01 0.081 0.1 210.768518518519 131.010714285714 162.107142857143 197.482142857143 243.482142857143 335.935714285714 208.125187531255 125.392857142857 160.714285714286 193.357142857143 239.928571428571 327.378571428571
0.000365 1.05e-06 0.5 0.081 0.1 233.182268722467 140.789285714286 182.133928571428 220.142857142857 269.223214285714 367.517857142857 223.171547495169 133.357142857143 173.071428571429 208.25 255 360.107142857143
0.000365 1.05e-06 0.01 0.113 0.1 193.91156462585 123.75 151.785714285714 181.428571428571 217.464285714286 298.435714285715 197.29501607717 120.778571428571 152.392857142857 185.75 225.178571428571 312.128571428571
0.000365 1.05e-06 0.5 0.113 0.1 219.358281893004 136.591071428572 171.892857142857 208.857142857143 250.5 343.210714285714 211.799573020698 127.025 163.714285714285 198.785714285714 239.821428571428 349.264285714285
0.000365 1.05e-06 0.01 0.156 0.1 179.833992728828 118.130357142857 140.464285714286 169.107142857143 201.714285714285 285.069642857143 184.020334752606 116.521428571429 142.071428571429 170.357142857143 208.392857142857 292.271428571428
0.000365 1.05e-06 0.5 0.156 0.1 207.87674435333 125.4 162.25 194.785714285714 240.714285714286 332.1 199.249496981891 121.739285714286 153.196428571428 183.785714285715 229.517857142857 334.414285714286
0.000365 1.05e-06 0.01 0.217 0.1 168.472622205381 112.330357142857 134.160714285714 156.928571428572 188.339285714286 266.95 167.685446519033 111.742857142857 134.071428571428 156.464285714286 187.946428571428 255.385714285714
0.000365 1.05e-06 0.5 0.217 0.1 192.154415974807 121.346428571429 150.223214285714 179.625 221.25 297.626785714285 184.697755306942 117.910714285714 146.446428571428 172.160714285714 208.392857142857 298.142857142857
0.000365 1.05e-06 0.01 0.302 0.1 158.583361950549 109.092857142857 128.625 148.035714285714 178.285714285714 240.5625 157.442031586504 108.025 127.107142857143 146.571428571429 175.017857142857 240.360714285714
0.000365 1.05e-06 0.5 0.302 0.1 180.174634984254 115.478571428571 142.008928571428 166.714285714285 205.205357142857 280.366071428572 172.017085427136 114.432142857143 136.428571428571 159.821428571429 194.339285714286 275.039285714286
